baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000022267	7523.58729795317	-4.56027487290015	0.164844140971444	-27.6641611040948	1.88543637948267e-168	2.14252117522625e-165
ENSG00000075702	843.513220640322	3.67440756594326	0.134259495641992	27.3679529956019	6.6036333082107e-165	7.08716601377858e-162
ENSG00000104415	2019.50372045363	4.09300679906917	0.149762029721606	27.3300702900307	1.86352702219688e-164	1.89471657972628e-161
ENSG00000183856	2337.18849466159	4.06801425286508	0.149512268201833	27.2085649009986	5.14331980983653e-163	4.9679326043211e-160
ENSG00000143228	1021.60823387693	4.11795066229686	0.151526999576729	27.176349256567	1.23654070657738e-162	1.13749968426961e-159
ENSG00000056998	2337.05736288831	-4.24603147746464	0.156282421739073	-27.1689639193957	1.51175015195283e-162	1.32745406524658e-159
ENSG00000131471	5197.55144646144	-4.13490008699807	0.153227642782906	-26.9853403204566	2.19649982201254e-160	1.84486885050601e-157
ENSG00000077152	1256.06246395962	3.27829914234945	0.121513571388194	26.97887244114	2.61593390366866e-160	2.1056087979613e-157
ENSG00000166803	425.64282072404	3.92099941208172	0.145523682442104	26.9440639920699	6.69523163604851e-160	5.17353938980741e-157
ENSG00000115306	19693.6434380267	-1.88169465849219	0.0699221723042868	-26.9112728692616	1.62095159143294e-159	1.20436703243468e-156
ENSG00000261742	64.7574652310674	5.46176296250096	0.203252772830032	26.871775899797	4.69553385802151e-159	3.35956752108369e-156
ENSG00000066279	1796.98975333383	4.0855261847009	0.152397943627669	26.8082763287308	2.58756220302597e-158	1.78523309421628e-155
ENSG00000169607	610.561501104085	3.73560137468427	0.140096091355982	26.6645652889213	1.21315575851091e-156	8.08129066997029e-154
ENSG00000105974	8855.23604724675	-3.32822820925272	0.124845413185509	-26.6587944589303	1.41524249798493e-156	9.11321819202428e-154
ENSG00000133800	787.225725389731	-4.86315256951676	0.182551093095603	-26.6399531607838	2.3399152727155e-156	1.45814462059091e-153
ENSG00000120049	835.719792889872	-5.11189095216219	0.192239532227683	-26.5912577549752	8.56767911776304e-156	5.17220078740457e-153
ENSG00000169692	4056.09881943395	-2.47525192275722	0.0931032875489502	-26.5860850666076	9.83282020549605e-156	5.75607335544766e-153
ENSG00000213186	714.180603980232	2.52294393694025	0.0950459363848565	26.5444692629934	2.97498261692004e-155	1.69031512334298e-152
ENSG00000117724	6072.72035519508	3.5208827114278	0.132884241736611	26.4958633575719	1.08168219150253e-154	5.97026759298456e-152
ENSG00000177666	7042.9129817843	-2.54989349272736	0.0962487488433325	-26.4927443044264	1.17500446565933e-154	6.30520451877971e-152
ENSG00000158402	356.753970120371	3.81241277518668	0.144118683578521	26.4532861425254	3.34455867972088e-154	1.74622120472562e-151
ENSG00000137812	835.625089698829	3.4931331443214	0.132447615977364	26.3736958838005	2.74563096786744e-153	1.39579207992798e-150
ENSG00000169679	1536.14267912325	3.7291000705118	0.141715319473572	26.314022255069	1.32540514582241e-152	6.56517348897367e-150
ENSG00000123485	875.641716971387	3.80799474011488	0.145219129913261	26.2224043236548	1.47587377954338e-151	7.12773241830477e-149
ENSG00000152253	422.992930100917	3.06335358323435	0.11691878756139	26.2006957746281	2.60932283783799e-151	1.22943655076474e-148
ENSG00000170312	2501.83209189176	3.31382294459404	0.126668526995118	26.1613758619121	7.31571137582861e-151	3.36487886567279e-148
ENSG00000175063	2091.05388019412	4.05216740008208	0.155733094790603	26.0199503871068	2.94510142327086e-149	1.32310393708713e-146
ENSG00000172901	129.809924138415	-4.93202067572782	0.18974621959003	-25.9927216804848	5.98529770263067e-149	2.62781775044135e-146
ENSG00000169418	1282.51161610558	-3.690921504814	0.142052790313071	-25.9827455460716	7.75971768675278e-149	3.33116058383756e-146
ENSG00000170373	684.521181724974	7.79334521868982	0.301054410430275	25.8868329068867	9.37008579913233e-148	3.93502864060083e-145
ENSG00000261327	83.3158927418913	4.34324365631244	0.167943993310509	25.8612622618916	1.81763933176219e-147	7.4708843853153e-145
ENSG00000095637	5954.55039722306	-3.40709896676706	0.131928335272101	-25.8253767830841	4.60122666892931e-147	1.85180201646618e-144
ENSG00000088325	4082.95398913894	3.48857387633709	0.135709215596672	25.7062415474063	9.95389113951981e-146	3.92427079659681e-143
ENSG00000279204	48.048537339517	-3.52031184579154	0.137108728801754	-25.6753299119385	2.2049884142559e-145	8.51919323731908e-143
ENSG00000118193	701.874170276006	4.1279595118715	0.160912055145487	25.6535130829027	3.86316219489526e-145	1.46330524080366e-142
ENSG00000143476	1707.74775466372	3.32752970602089	0.129807637131096	25.634313816685	6.32542241891333e-145	2.3498944286263e-142
ENSG00000171320	435.667035420997	3.43754692893239	0.13430587903729	25.5949103164572	1.73816640083576e-144	6.335452553084e-142
ENSG00000172156	81.9161834275579	4.95803802287323	0.194100277453465	25.5436936408394	6.45207886157924e-144	2.30817147125903e-141
ENSG00000072571	766.335427024553	3.32202341818921	0.130316934965048	25.4918780823092	2.42555410337145e-143	8.51942803071449e-141
ENSG00000135127	1443.97590215137	3.16807506919649	0.124629936830143	25.4198561739964	1.52146798925153e-142	5.24852118149305e-140
ENSG00000186185	751.654745855805	4.16396555513074	0.164929808869567	25.2468949286406	1.22507733089942e-140	4.15193752251139e-138
ENSG00000174371	817.569846765682	3.85011010949318	0.152597122573217	25.2305551020196	1.85159189742233e-140	6.16707797834562e-138
ENSG00000164849	69.17791360451	-2.90419887578676	0.115206646139771	-25.2086053461129	3.22352994228703e-140	1.05546019364578e-137
ENSG00000260105	14.1323157854878	-3.45490573868391	0.13708148092665	-25.2033003679948	3.68549133574979e-140	1.18660536040024e-137
ENSG00000173641	1000.30535503802	-5.04093210083455	0.200260284876193	-25.1719011782641	8.13777515408519e-140	2.57714000699373e-137
ENSG00000138180	1281.38131112502	3.52863624771077	0.140332211862167	25.1448772942919	1.60782108849387e-139	5.00965932056849e-137
ENSG00000186871	382.636504197042	3.24809798862532	0.129398022467522	25.101604542995	4.77669393468427e-139	1.46470116555922e-136
ENSG00000135451	772.795663976019	3.7468982299618	0.149374338196533	25.0839486567765	7.44457275120235e-139	2.24709775637073e-136
ENSG00000109674	206.893301340484	3.9017542884167	0.155636957331902	25.0695872966474	1.06780759376849e-138	3.17352416867996e-136
ENSG00000196611	1604.80152253713	7.37016296045422	0.294055286605251	25.0638682457974	1.23268275023939e-138	3.60802505592796e-136
ENSG00000171848	3195.28123994016	3.73374949931242	0.149262671127029	25.0146233557273	4.23849512721735e-138	1.22207834130724e-135
ENSG00000280339	278.220149505552	-3.42290491719121	0.137068154104486	-24.9722843322304	1.22324876814161e-137	3.47510583867052e-135
ENSG00000258227	334.491891946639	4.08233573816649	0.163566753373709	24.958224418867	1.73860130830849e-137	4.86757972085557e-135
ENSG00000183682	635.761357493694	3.13311281550669	0.125837325079395	24.8981199618627	7.79730847023508e-137	2.15183435754288e-134
ENSG00000129810	259.494568940154	3.88104813264743	0.156035706686507	24.872820555393	1.4649110401623e-136	3.98579598223315e-134
ENSG00000101115	214.33663614986	3.63976291180067	0.146570525438847	24.8328434444978	3.96276623322043e-136	1.063232195741e-133
ENSG00000232679	43.1269448055285	6.71850414187676	0.271050647248369	24.786895770518	1.24129979870738e-135	3.28485335773003e-133
ENSG00000164611	1279.39228484915	3.15918281498379	0.127816497105062	24.7165497923717	7.10057713870285e-135	1.85363444818191e-132
ENSG00000165304	1141.805334057	3.78675585021339	0.153269875223126	24.7064587525809	9.11524118598416e-135	2.34784305641123e-132
ENSG00000126787	996.144629292112	3.51569315660985	0.142461201336091	24.678250103449	1.83132440695916e-134	4.65493748600487e-132
ENSG00000111665	854.012295511631	3.60191370001421	0.145988261004127	24.6726255607112	2.1044511098239e-134	5.26660102342488e-132
ENSG00000243742	250.06741000873	3.17122639274351	0.128534377694075	24.6722040409403	2.12648762722404e-134	5.26660102342488e-132
ENSG00000148180	37156.7363532385	-2.44409522628406	0.0994777607658465	-24.5692625916363	2.69270942050286e-133	6.58452665636383e-131
ENSG00000187942	49.5458789646695	-2.94096426672022	0.119754296090271	-24.5583195153459	3.52470018011979e-133	8.51126975994425e-131
ENSG00000137745	1819.23782528424	6.20676549025476	0.252908835041193	24.541513107851	5.328520409034e-133	1.25532143002096e-130
ENSG00000170145	3536.73884377117	-2.25010060216351	0.0916844085668551	-24.5418020068566	5.29081241323879e-133	1.25532143002096e-130
ENSG00000245812	45.1233482187977	-3.05756851382024	0.124655326571049	-24.5281818108072	7.39420446885539e-133	1.72097881842588e-130
ENSG00000103253	645.777566778429	3.40580884419488	0.13897826460188	24.5060539067114	1.27318727773262e-132	2.928027598957e-130
ENSG00000011426	2420.35256968205	3.63533934758817	0.148445894273108	24.4893222907192	1.91954861911294e-132	4.36256943812043e-130
ENSG00000161888	635.795788200659	3.27437515737183	0.133758232537229	24.4798028148322	2.42433625014417e-132	5.44573577677734e-130
ENSG00000185842	804.475237414361	2.38598401921914	0.0974785976740493	24.4770039388281	2.5965502928621e-132	5.76553546638046e-130
ENSG00000137807	1553.63325484597	3.02356176938199	0.123668912416579	24.4488425611532	5.17707769194945e-132	1.13648621423954e-129
ENSG00000123975	1865.81425232567	2.76140802831756	0.113131884895588	24.4087511744911	1.38081746720193e-131	2.9971496439783e-129
ENSG00000100526	560.026376744442	2.97642819647464	0.122671133298986	24.2634767971059	4.76574527028585e-130	1.02294074590424e-127
ENSG00000124493	554.631518207994	6.19415578858781	0.255407698088267	24.2520324757289	6.29362779111544e-130	1.33604727108536e-127
ENSG00000004776	427.231977393315	-4.58522075077308	0.189188577933599	-24.2362451309423	9.23441460548218e-130	1.93902631900766e-127
ENSG00000092853	681.260937293561	3.5399713893823	0.146069358232531	24.2348664512302	9.54871878273557e-130	1.98346397252565e-127
ENSG00000079462	2506.13913804729	2.37731463095332	0.0981397907002992	24.2237589258082	1.2503287103024e-129	2.56955851336402e-127
ENSG00000142945	1372.81571644855	3.44311519309783	0.142402293632128	24.1787902798289	3.71937950486687e-129	7.56326034473876e-127
ENSG00000287115	17.5664271322074	-3.7993966332663	0.157277424243262	-24.1572918144294	6.25899212551982e-129	1.25949176959158e-126
ENSG00000089685	2566.20027120806	3.73842416769814	0.15479409607036	24.1509480180619	7.29733879878782e-129	1.4532988754122e-126
ENSG00000154839	463.621175945696	3.64721361336496	0.151121233480967	24.1343557708871	1.09001385673627e-128	2.14866200861543e-126
ENSG00000166851	1371.73454714913	3.53082971808948	0.147092992649847	24.0040647381114	2.52187392197931e-127	4.92096569947438e-125
ENSG00000087586	1361.03233314433	3.14608786071047	0.131136820134005	23.9908811079571	3.46226686156724e-127	6.68840712317559e-125
ENSG00000168078	821.663766841525	3.51519010147426	0.146532545458721	23.989142415222	3.60999729127247e-127	6.90474531413877e-125
ENSG00000080986	913.657908521188	3.46495633840775	0.144444719512743	23.9881135848795	3.700359550867e-127	7.0081907650636e-125
ENSG00000083782	244.861756449495	6.69774705923659	0.279321017565867	23.9786719868196	4.64255035589176e-127	8.70726094904049e-125
ENSG00000170965	85.1604462510064	5.53515411749045	0.231268166221614	23.9339214208425	1.35879483931776e-126	2.52396141403274e-124
ENSG00000112984	1594.83141552152	3.4016331596424	0.142282433699043	23.9076115807631	2.5524297890006e-126	4.69598463465844e-124
ENSG00000106462	1642.54521231614	2.94373349263311	0.123185673651599	23.8967195240475	3.31296519801122e-126	6.03772280143214e-124
ENSG00000134057	2729.19787431605	2.44117352880075	0.102239230899897	23.8770725025399	5.3013930325404e-126	9.57124398155285e-124
ENSG00000227467	28.7352267636869	-3.61520300132764	0.151488030607139	-23.8646115263265	7.14164982197581e-126	1.2774295487123e-123
ENSG00000051341	513.863730446613	3.46969877658165	0.145567808293914	23.8356187212494	1.42768157375764e-125	2.5302708845734e-123
ENSG00000109805	914.589901293051	3.37520857618901	0.14162143953799	23.8326102827363	1.53400368168213e-125	2.69398937479413e-123
ENSG00000121691	6359.79565481151	-1.9780326851407	0.083056945663312	-23.8153795488587	2.31429879237641e-125	4.02771388028176e-123
ENSG00000024526	685.369524920177	3.78449529349865	0.159081500040818	23.7896631131062	4.27292832336849e-125	7.37003833489575e-123
ENSG00000237649	1919.41206799872	3.1752363638927	0.133505073801789	23.7836381305393	4.93259857053622e-125	8.43256098987776e-123
ENSG00000176092	192.886633814814	4.19868530286952	0.176553244992196	23.7814111151291	5.20137651011555e-125	8.81405187915896e-123
ENSG00000138160	2126.6515787981	2.70140529270224	0.113626536778026	23.7744225011411	6.14347699311662e-125	1.03199729176545e-122
ENSG00000182010	559.718332807435	2.81950402756046	0.118638749692823	23.7654563526729	7.60565124009961e-125	1.26660319531245e-122
ENSG00000156970	885.189745629296	3.2340613355466	0.136123058237092	23.758365242674	9.0041650535854e-125	1.48668769662532e-122
ENSG00000035499	361.703316022913	3.4394946102207	0.144815295605916	23.7509069454967	1.07528330408619e-124	1.76036634477433e-122
ENSG00000261039	172.804331539317	4.22634499258761	0.177975879329011	23.7467290990296	1.18765215677369e-124	1.92798860206337e-122
ENSG00000101003	1127.38681252374	2.96196382308194	0.125068045784811	23.682818456908	5.42105406773252e-124	8.72699354003807e-122
ENSG00000162849	2061.02803726257	3.4089726065137	0.144272510224192	23.6287051581505	1.9543856838778e-123	3.1202332761282e-121
ENSG00000079435	3212.46125529831	-4.42849156370056	0.187618631402972	-23.6036876006676	3.5323064406928e-123	5.59320457551668e-121
ENSG00000188536	393.231964093312	-5.05347736051502	0.214280452825372	-23.5834734054503	5.69580533740281e-123	8.94565589495508e-121
ENSG00000165891	317.190495479056	3.68781596936735	0.156404349253408	23.5787303036714	6.37113725938648e-123	9.92561528845386e-121
ENSG00000077616	97.2070895401493	-2.44952716417975	0.104022711456357	-23.548003410846	1.31590060012286e-122	2.03364542345387e-120
ENSG00000108960	1807.80664106446	-2.845999353494	0.120915793047296	-23.5370358310498	1.70436048337951e-122	2.61308220777185e-120
ENSG00000076706	8953.50664625154	-2.40357013959451	0.102169990368346	-23.5252066769224	2.25250768077638e-122	3.42629475411323e-120
ENSG00000286214	330.576312340027	-3.96355397144077	0.168541908513245	-23.516726530537	2.75072525003272e-122	4.15144612344781e-120
ENSG00000258311	28.3877361500512	-2.72028740003458	0.115836214402788	-23.4839114352922	5.9561313412704e-122	8.91942211245438e-120
ENSG00000105011	1481.30868827346	2.84426503352255	0.121314804302014	23.4453251595059	1.47533758073512e-121	2.19235164497239e-119
ENSG00000076555	3361.06862194035	-3.3265542950411	0.141890066307509	-23.4445890512989	1.50106692907954e-121	2.21355808671439e-119
ENSG00000165474	2563.33860777579	4.46587311863301	0.19103969821631	23.3766759491863	7.38134062783885e-121	1.08024801703478e-118
ENSG00000165480	578.056496148981	3.29567487937504	0.141312395374732	23.321909381237	2.65771788905896e-120	3.86028527675497e-118
ENSG00000010319	2464.4961622378	-3.22606186701279	0.138419599307172	-23.3063950709301	3.818408947855e-120	5.50477791452708e-118
ENSG00000157456	1298.72121357115	3.06143963086251	0.131455676322673	23.2887595005624	5.76297653024308e-120	8.24660597120265e-118
ENSG00000129757	1294.31298108484	-2.86390713230742	0.123391049838757	-23.2100070146892	3.60813353189484e-119	5.12514143890768e-117
ENSG00000111206	2023.8705502976	3.57286518348189	0.15405134029724	23.1926913234776	5.3961275963528e-119	7.60893378878418e-117
ENSG00000215483	46.6374554330424	-3.24568530839298	0.140043365739918	-23.1762875109752	7.89871847069272e-119	1.10570611171625e-116
ENSG00000187730	221.758281955751	3.30839902659439	0.142768541733595	23.1731653655736	8.4925526269445e-119	1.18028152264255e-116
ENSG00000129173	373.461480110377	3.91467396624044	0.16903639893579	23.1587633840181	1.18632430567369e-118	1.63695806692888e-116
ENSG00000101280	42.9469889247616	-3.44807434380933	0.149083369489621	-23.1284975353966	2.39318287345374e-118	3.25573991192812e-116
ENSG00000146670	1545.45960879475	3.16860336607823	0.136999599049282	23.1285594123412	2.38975401500737e-118	3.25573991192812e-116
ENSG00000169258	529.561655473252	3.08529593814689	0.133405693334915	23.1271684215251	2.46803183498204e-118	3.33408664253028e-116
ENSG00000121152	997.66693861645	3.14533462263832	0.136123777670106	23.1064306065689	3.98966264759711e-118	5.35224326571396e-116
ENSG00000104888	81.9618170775753	-3.17480882641425	0.137462082312317	-23.0958877750812	5.09221543622272e-118	6.78423571013452e-116
ENSG00000138778	1146.09814515371	3.14832587747446	0.136338897347976	23.0919124234885	5.58280233078816e-118	7.38688872781956e-116
ENSG00000167100	108.300845060846	2.56506023758784	0.111187203255634	23.0697433021174	9.3215550091203e-118	1.22499183446385e-115
ENSG00000075218	725.257835950448	3.27523797001088	0.142037705945434	23.0589331770052	1.19666640937632e-117	1.56197308758998e-115
ENSG00000163545	675.981270641262	2.50691297836213	0.108815441413025	23.0382098883077	1.93107658036927e-117	2.50366022681701e-115
ENSG00000134690	1210.97193882143	2.96162352307463	0.128932041701408	22.9704228987035	9.21107619419626e-117	1.18626379946322e-114
ENSG00000278023	59.2168162018339	3.63021726593553	0.158238657683447	22.9414058427978	1.79533912816645e-116	2.29684511774301e-114
ENSG00000143549	28147.9113319435	1.26054044977955	0.0550296041420682	22.9065876346348	3.99434476505395e-116	5.0764968533758e-114
ENSG00000076382	1723.6233124048	2.99219559562102	0.130737412370607	22.887064546902	6.25102674353183e-116	7.89263625042796e-114
ENSG00000167900	3385.29668640602	2.75802496602603	0.121132674441154	22.7686293458821	9.38347117272327e-115	1.17707724749784e-112
ENSG00000148773	5513.22295603262	3.28684366448329	0.144449707779529	22.7542423934837	1.3027299393153e-114	1.62362173985116e-112
ENSG00000186638	564.761968260783	2.06064323882472	0.0906496241076587	22.7319556932462	2.16475421059315e-114	2.68068729745118e-112
ENSG00000274021	47.1794929679935	-3.01249774380681	0.132678349580029	-22.705269950541	3.97386826776783e-114	4.88962975775407e-112
ENSG00000151790	315.033994633198	4.79746224485362	0.211662836582472	22.6655860911339	9.79358822723552e-114	1.19742112261858e-111
ENSG00000143195	107.031034041154	3.39560784842267	0.150049659726713	22.6298936939086	2.2013368596962e-113	2.67455506010134e-111
ENSG00000171227	1064.32931273003	-3.14778795147213	0.139165883404482	-22.6189628841946	2.82031740099083e-113	3.4051807220213e-111
ENSG00000162062	406.684630878981	2.60142888922937	0.115018509051461	22.6174805314635	2.91667100497819e-113	3.49964288659432e-111
ENSG00000122966	1336.04666135116	2.63159587629588	0.116547132648605	22.5796707005248	6.86583621869946e-113	8.18729778227383e-111
ENSG00000203711	78.7871507189131	3.17887433387212	0.140858409310439	22.5678704554031	8.96613387061623e-113	1.06262438105868e-110
ENSG00000090006	3973.04530432926	-2.26663864248095	0.100629261364412	-22.524647520493	2.3804619780235e-112	2.80401002996695e-110
ENSG00000179603	46.1636463525055	4.13012623759685	0.183563012142469	22.4997737256094	4.17184870142593e-112	4.88434989176643e-110
ENSG00000077157	3542.42560676605	-1.8517121378238	0.0823429764752304	-22.4877969814561	5.46460557509472e-112	6.35935243973974e-110
ENSG00000109686	4354.05603180626	-1.88688873517444	0.0842160862270883	-22.4053244422503	3.49240791864879e-111	4.03990036960822e-109
ENSG00000024422	8051.8162696873	-2.33449944400954	0.104217602215563	-22.4002413640344	3.91451932352673e-111	4.50123120785056e-109
ENSG00000100162	465.37251700692	2.705180001834	0.121148777176077	22.3294041004006	1.91463137243438e-110	2.18857093802884e-108
ENSG00000133466	2527.47400493077	2.51302698501339	0.112622018869972	22.3138158082107	2.71332945445637e-110	3.08329990595224e-108
ENSG00000115414	240400.280641953	2.8946124748206	0.129834682892868	22.2946011830218	4.16868867083214e-110	4.70939928322429e-108
ENSG00000135476	1126.05950079894	3.18101270126026	0.142781751516666	22.2788463334473	5.92647497760102e-110	6.65625834984281e-108
ENSG00000156509	75.6395034002965	3.30749730585179	0.148910156516959	22.2113614223158	2.6673218674718e-109	2.9781278532421e-107
ENSG00000175445	7323.17299484021	-4.36893344880365	0.196700387962816	-22.2111074312143	2.68244252233215e-109	2.9781278532421e-107
ENSG00000178999	744.782398868192	3.44125461133343	0.154977514100476	22.2048639204676	3.08226148222666e-109	3.40246441792313e-107
ENSG00000051180	550.242909295527	2.70492641066716	0.122080035063429	22.1569924129017	8.93206480369223e-109	9.80395612941627e-107
ENSG00000211445	9112.49540049743	-3.71144342891132	0.167755302697733	-22.1241496943838	1.85094518762186e-108	2.02014458386888e-106
ENSG00000122952	2221.50835597756	2.38445062005807	0.108131237724714	22.0514503508092	9.25110505510741e-108	1.0040047609807e-105
ENSG00000132182	7203.81776555577	2.05990059141917	0.0934452430383331	22.0439320873097	1.09226976046172e-107	1.17879705210054e-105
ENSG00000146410	231.187220635521	3.1707899384734	0.144027314637139	22.0151986202191	2.05966359203187e-107	2.21047673727065e-105
ENSG00000171241	773.788623937967	3.23273138619375	0.146882566604859	22.0089521916539	2.36392207219197e-107	2.52299704920467e-105
ENSG00000143799	16040.1410716751	1.30746937576835	0.0595181221230152	21.9675844789929	5.8814313089253e-107	6.24271923218786e-105
ENSG00000105971	2647.50781870553	-2.58523994449466	0.117999648623783	-21.9088783284191	2.13782540212452e-106	2.25674924143396e-104
ENSG00000103522	250.86005278076	3.45832799820439	0.158085555078116	21.8763061336977	4.36824180815894e-106	4.58617908967469e-104
ENSG00000112742	898.191535005538	3.23567893998931	0.147981085842324	21.8654899142785	5.53678235585274e-106	5.78159792164126e-104
ENSG00000131747	8814.77891284522	3.49158386880573	0.159732041891779	21.8590072940489	6.38169335385113e-106	6.62804044138151e-104
ENSG00000049249	202.710337153333	3.81461936891929	0.174933625112041	21.8060956918723	2.03085547513569e-105	2.09797144752252e-103
ENSG00000259916	19.1022392309169	-5.49011511122797	0.252055669428972	-21.7813593467893	3.4857546976509e-105	3.58179836432022e-103
ENSG00000286322	26.1123450953245	-5.55173282928031	0.255659959139688	-21.7153004637967	1.4707825116154e-104	1.50331092906806e-102
ENSG00000101447	1043.10541629809	3.50385115044127	0.16145180561095	21.7021490542168	1.95795033536777e-104	1.99072024098077e-102
ENSG00000114346	3123.37039372839	2.04749894492453	0.0944073164511239	21.6879265494698	2.66741213701062e-104	2.69785694569483e-102
ENSG00000153303	59.2243149923484	-4.35239185294009	0.200746784982828	-21.6810040236131	3.10042107305225e-104	3.11947574423038e-102
ENSG00000177469	20711.1659165546	-2.27542830111543	0.104973082483041	-21.676302603413	3.43382344133272e-104	3.43702597096712e-102
ENSG00000113368	3312.70261833269	2.34995740607515	0.108746012986142	21.6095959892765	1.45919693855564e-103	1.45302919891845e-101
ENSG00000231246	133.800828015582	-3.74572171934154	0.173361213856976	-21.606457615322	1.56180926793419e-103	1.54723238143347e-101
ENSG00000124657	32.8136788084354	5.7116180779959	0.264395174104693	21.6025806724228	1.69856387255851e-103	1.67412535153497e-101
ENSG00000164283	618.788968370869	3.14708497340807	0.145828303170351	21.5807556214363	2.72380252128497e-103	2.67098563990777e-101
ENSG00000270977	64.9672445469116	4.49922378882084	0.20855906607131	21.5728995798364	3.22811990069182e-103	3.14953637583659e-101
ENSG00000175643	990.518234922702	2.78393191013526	0.129104433741154	21.5634105620019	3.96298918536134e-103	3.84708668757841e-101
ENSG00000278828	679.951144542686	4.74285314899394	0.220083183025789	21.5502751450036	5.26332759448284e-103	5.08384812351097e-101
ENSG00000165810	1077.54064539289	-3.82067696070649	0.177419274385283	-21.5347344528618	7.36152568250278e-103	7.07512204649695e-101
ENSG00000113648	11795.643603107	1.23581805608522	0.057455623211141	21.5090880059516	1.27996050099364e-102	1.22407311674234e-100
ENSG00000149090	778.391621779807	-3.42081514055998	0.159048684494401	-21.507975067096	1.31103699339205e-102	1.2476163861255e-100
ENSG00000163808	731.942999312143	2.99262251355714	0.139199946941675	21.498733148304	1.5999599936258e-102	1.51509937043447e-100
ENSG00000121621	499.187572833875	2.90209746697371	0.135111546035013	21.4792706629355	2.43296292309399e-102	2.29268184138193e-100
ENSG00000189129	524.587110694337	-3.27107805120244	0.152441426605727	-21.4579338703168	3.8503749481421e-102	3.61075452661209e-100
ENSG00000069011	1780.09946199835	3.85248724062655	0.180096426864991	21.3912474982891	1.61189879393039e-101	1.50428313532113e-99
ENSG00000145386	1152.2557324966	2.92887291044971	0.137054812609445	21.3700843821947	2.53674031350803e-101	2.35599756617058e-99
ENSG00000197275	175.067005488136	2.78018012720502	0.130254503874675	21.344214936936	4.41312720086124e-101	4.07908092182954e-99
ENSG00000106327	215.252503127951	3.91175950110782	0.183320947865681	21.3383115604113	5.00703780044441e-101	4.60599791566596e-99
ENSG00000254109	58.5224737171382	-2.93422485225079	0.137566639291625	-21.3294797878327	6.04766820206565e-101	5.53691252736987e-99
ENSG00000140525	2221.07258365805	2.29745630655498	0.107737950006135	21.3244850716405	6.7290110036203e-101	6.13165257395929e-99
ENSG00000124615	1205.78087232643	-2.14726044240208	0.100791897417858	-21.3038993948101	1.0445349620975e-100	9.47339267502326e-99
ENSG00000108106	1248.26497797688	2.47577173795292	0.116225224900352	21.3015009441845	1.09941403981103e-100	9.92452356124738e-99
ENSG00000124507	263.373959527389	3.00337211268952	0.141050529901721	21.2928807483542	1.32149846636834e-100	1.18738173829319e-98
ENSG00000093009	604.981798436797	3.07629475750728	0.144576211087915	21.2780147879005	1.81464576772206e-100	1.62293180281735e-98
ENSG00000160161	1005.8667363352	3.37176059730004	0.158466994482784	21.2773682513828	1.83983765514619e-100	1.6378794388071e-98
ENSG00000135424	1598.02494602293	-3.2077148967104	0.150826902147886	-21.2675248979471	2.26943352494572e-100	2.01105123095878e-98
ENSG00000122729	3491.54415946364	-1.78226764490287	0.0838677458672656	-21.2509305749507	3.23196366193487e-100	2.85091662197524e-98
ENSG00000117399	2094.67376409326	3.23925805406054	0.152434539869123	21.250157981529	3.28558305154939e-100	2.88504060862869e-98
ENSG00000065328	793.180525814319	3.53190003116931	0.166296359242547	21.2385890301901	4.20326425548134e-100	3.6741474609678e-98
