logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000103253	3.24977113386315	3.2671908452783	22.773377754838	5.68583023179254e-90	1.33949839533864e-87	194.396220849782
ENSG00000277494	-4.29114171281075	4.17276688667195	-22.762158092289	6.66501684105811e-90	1.55126259440434e-87	194.23796239664
ENSG00000086717	3.88052991531151	2.17271630408934	22.756760439679	7.19444054640926e-90	1.65455002947064e-87	194.161832697822
ENSG00000112984	3.65987280274593	5.77122622100698	22.7349772016597	9.79367561049399e-90	2.22581441698262e-87	193.854641060904
ENSG00000089685	3.96068190489056	6.29039502035413	22.7108181142808	1.37869429997336e-89	3.09693214963784e-87	193.514027528235
ENSG00000095637	-3.15414820927297	5.97349867998853	-22.7047463694416	1.50241235589209e-89	3.336046194382e-87	193.428437109311
ENSG00000224958	-3.63441437098309	-0.880555677307828	-22.7025873803466	1.54902781741865e-89	3.40046811101063e-87	193.398004228986
ENSG00000167100	2.67161424470338	0.824787096413985	22.671772161747	2.39568425436732e-89	5.19998072200762e-87	192.963712648018
ENSG00000148773	3.62537635279185	5.97461827937333	22.6210835448989	4.90674415521161e-89	1.05320537322642e-86	192.249649719469
ENSG00000105971	-2.70871956571599	5.60758823106863	-22.5898933330453	7.62606317237761e-89	1.61890426773616e-86	191.81046033912
ENSG00000010319	-3.26486121309576	4.9603931911943	-22.55695137455	1.21476610965439e-88	2.53412124600069e-86	191.346766980285
ENSG00000123975	2.65672464387202	10.171446643998	22.5566490128266	1.21996726306069e-88	2.53412124600069e-86	191.34251169098
ENSG00000187824	-2.33252042877916	3.94184611646352	-22.5231744853841	1.9576453784297e-88	4.02316951281967e-86	190.871495420763
ENSG00000227467	-3.45499477608827	1.06388244834633	-22.5071236595923	2.45577424261516e-88	4.99375229671996e-86	190.645707917693
ENSG00000168497	-4.4079271284536	5.18768272722715	-22.4964793532673	2.85410600519935e-88	5.74329373004594e-86	190.49599629981
ENSG00000137727	-2.99683009139309	1.98719709031199	-22.4897617774812	3.13808797806765e-88	6.24964778972276e-86	190.401523074171
ENSG00000131747	3.75794913120488	7.09379744824764	22.4864650370058	3.28761535465001e-88	6.48062790011519e-86	190.355161658841
ENSG00000129810	3.72641483972318	3.17894929628165	22.4503153291615	5.47652899818924e-88	1.06864229481838e-85	189.846907531476
ENSG00000106462	2.77171289740538	4.5907194696538	22.4006089417487	1.1043224854906e-87	2.13333017747073e-85	189.148388100732
ENSG00000172156	4.30597332193142	4.4039284012454	22.3232040113013	3.28909510118839e-87	6.29096427373835e-85	188.061410249313
ENSG00000092853	3.45255576134583	3.10761545287568	22.3125887796978	3.81983805983633e-87	7.23447369018807e-85	187.912418628676
ENSG00000164611	3.06160695465416	7.5382559801644	22.2810545839047	5.95658303925665e-87	1.11717738982874e-84	187.469923943281
ENSG00000137807	2.88225788696453	4.9133295764397	22.2675924225012	7.20026358556566e-87	1.33744896101882e-84	187.281069408686
ENSG00000165304	3.74590874340785	5.81070590042385	22.2604768248046	7.95922856994987e-87	1.46434645251706e-84	187.18125991846
ENSG00000100526	2.91180697648419	6.58223718495013	22.2250455124859	1.31078977853046e-86	2.38885254166522e-84	186.684393775323
ENSG00000261327	3.9324180995371	2.6834434150224	22.2201789913591	1.403733811586e-86	2.51424440712056e-84	186.616164952549
ENSG00000123243	-3.77624312502659	4.30153623261753	-22.2200834097849	1.40562374971022e-86	2.51424440712056e-84	186.614824934222
ENSG00000101605	-2.81108778810989	2.25040087419829	-22.2001631132199	1.86052259101946e-86	3.29739223975357e-84	186.335582753241
ENSG00000011426	3.59236344053973	5.41543416075936	22.1915944765893	2.09895571919761e-86	3.68614787122359e-84	186.215488083345
ENSG00000173641	-4.38639738288223	3.28909159692392	-22.1385586327796	4.42609402954548e-86	7.7029986002486e-84	185.472430802563
ENSG00000161888	3.17980726436651	5.23792315622146	22.1118045225987	6.44755004849627e-86	1.11208724854331e-83	185.097772058353
ENSG00000286322	-4.44176040306261	0.315406461667257	-22.0411103233541	1.74115099428963e-85	2.97659777944133e-83	184.108369112405
ENSG00000156970	3.21799554268262	4.54199746251892	22.0381574362306	1.81488733011643e-85	3.07543802133239e-83	184.067060415307
ENSG00000136158	-2.82494894116575	5.85963580995559	-21.9926652756809	3.43779093578045e-85	5.77489089542667e-83	183.4308480898
ENSG00000277737	-4.47376990386609	0.812103758204506	-21.9600564153217	5.43308395345826e-85	9.04795825973334e-83	182.975029743528
ENSG00000164330	-2.70230113655788	4.33950779303896	-21.9400655349196	7.19218846291599e-85	1.18751022843257e-82	182.695681343164
ENSG00000121691	-1.82742195010393	8.4056430121621	-21.9210241808986	9.39424046942306e-85	1.53794862193487e-82	182.429666246348
ENSG00000134057	2.34528275562874	8.29171310845009	21.9102493547912	1.09267278354565e-84	1.77380275903655e-82	182.279165854865
ENSG00000165480	3.25048154169591	5.06073231921388	21.9029648816252	1.21019169949212e-84	1.94820693756573e-82	182.177429478029
ENSG00000167900	2.71404203101076	8.80616198833926	21.8970870288178	1.31416120802065e-84	2.09809638153247e-82	182.095345030431
ENSG00000143549	1.22310953760335	8.92475871166707	21.8850418245601	1.55593815283628e-84	2.46373878987633e-82	181.927152263943
ENSG00000182010	2.69738658796806	3.3239894532352	21.8231671299772	3.70317696610238e-84	5.81609533586714e-82	181.063571536793
ENSG00000138160	2.6184888557971	5.72058968870012	21.7840253064127	6.40688918392042e-84	9.98131332701409e-82	180.51762384143
ENSG00000100162	2.82407225477782	6.07342800968842	21.7810842871988	6.67621944531503e-84	1.03086764971972e-81	180.4766137781
ENSG00000165478	-4.65690648693305	-1.08031139028911	-21.7805776399272	6.72374592942774e-84	1.03086764971972e-81	180.469549160787
ENSG00000109805	3.35877860882641	4.51369082053857	21.7548874312423	9.63375300154107e-84	1.4653924447541e-81	180.111389112443
ENSG00000035499	3.38695065644401	3.58777436574323	21.7123689567099	1.7465219310879e-83	2.63588364568407e-81	179.518879855652
ENSG00000243742	2.95616422783528	2.99551976296914	21.710429484041	1.79455405861609e-83	2.68737948095703e-81	179.491860476038
ENSG00000186871	3.12743497604131	3.47579176336466	21.6846149170549	2.57486518120483e-83	3.82624965927038e-81	179.132295243642
ENSG00000011523	-1.17621516541579	5.58513545222834	-21.6669988434109	3.29400630857041e-83	4.85752777625673e-81	178.886994882454
ENSG00000024526	3.74583634495233	3.68443272291123	21.6539953537642	3.95065941554007e-83	5.7817301961669e-81	178.705960360065
ENSG00000080986	3.3281125918608	5.23747351063814	21.6414080285388	4.71059061975861e-83	6.84204433026292e-81	178.53074929458
ENSG00000104888	-2.98974929973642	-0.0161749813499618	-21.6346952950719	5.17388609753591e-83	7.45889042031334e-81	178.437322380961
ENSG00000162062	2.43552293489922	4.39445827585508	21.6166777556708	6.65507032798995e-83	9.52315915526739e-81	178.186597854448
ENSG00000232679	4.81493962855342	2.05259842023743	21.6105425900773	7.25064632946946e-83	1.02991166024037e-80	178.101237169242
ENSG00000149124	-5.68294071610676	0.103491363877611	-21.6060485074495	7.72043704156726e-83	1.08863797641603e-80	178.03871386667
ENSG00000177666	-2.14887155821972	7.5958637308346	-21.6017558712688	8.1975368702528e-83	1.14753635695321e-80	177.97899665828
ENSG00000132182	2.16767561295942	6.69761442638309	21.5964696067942	8.82573192504053e-83	1.22658625415779e-80	177.905461244081
ENSG00000072163	-2.19212568544578	4.30248027575193	-21.5761743776544	1.17177447832348e-82	1.61688138373236e-80	177.623189545837
ENSG00000177469	-2.4251714507427	9.43038158107163	-21.5586006648355	1.49762852475482e-82	2.05185729370309e-80	177.378831503765
ENSG00000111665	3.28514393655597	4.09677772393173	21.5366064805332	2.03578966332467e-82	2.76953413493704e-80	177.07308935441
ENSG00000175445	-4.41359184296905	6.36192527601927	-21.4800838899823	4.47911415153964e-82	6.05087602653446e-80	176.287783940066
ENSG00000105011	2.78363598838255	7.45262002363577	21.4783260131443	4.59027352007087e-82	6.15797943477285e-80	176.263370292574
ENSG00000126218	-2.8565792020385	3.40370932862244	-21.4752834972037	4.78921911617739e-82	6.3805610266424e-80	176.221116777814
ENSG00000163545	2.34001951377069	5.18311649031117	21.4742165536621	4.86100615285045e-82	6.43184362060035e-80	176.206299814153
ENSG00000168079	-6.17259746326249	2.13941130244948	-21.4715469778752	5.0453679613826e-82	6.63036859033939e-80	176.169227565221
ENSG00000135437	-3.46603796947498	1.42440554647735	-21.4654697125836	5.49153740733573e-82	7.1679405158724e-80	176.084837975497
ENSG00000135094	3.12040460360956	5.48194466911467	21.4537839895636	6.46321666879158e-82	8.37962547702791e-80	175.92258846168
ENSG00000109686	-1.88130793566243	6.52605698845249	-21.4374664233427	8.11389764242229e-82	1.04496183104209e-79	175.696072047962
ENSG00000165072	-3.68077265663149	3.92291896277393	-21.418804151398	1.05239150512234e-81	1.34636417853995e-79	175.437069423599
ENSG00000280339	-3.28794914162951	3.60360947088953	-21.3772813256326	1.87662662223044e-81	2.38504428212156e-79	174.861038720232
ENSG00000183682	2.8281423626899	3.40177951238522	21.3093951328495	4.82789281920141e-81	6.09576689420476e-79	173.919997581481
ENSG00000051341	3.26611215683852	2.94275684106739	21.3076006708528	4.94994158398922e-81	6.20928386490284e-79	173.895134856117
ENSG00000237649	3.03555394913266	6.60602216398365	21.2554053533583	1.0229481975099e-80	1.27492343738685e-78	173.172231956918
ENSG00000162849	3.27384235849091	4.36969779118558	21.2501159861465	1.10100131673225e-80	1.36340663055343e-78	173.099004379459
ENSG00000224525	-3.78984471229067	1.27608173661978	-21.2161794731286	1.76449409991895e-80	2.17111446001492e-78	172.629308906455
ENSG00000248869	-3.72533583067874	-0.668659256284587	-21.2007474539012	2.18640850022345e-80	2.67323034223523e-78	172.415798967077
ENSG00000075218	3.21544486484252	4.31787865312793	21.1771148992269	3.03585873090329e-80	3.68847289079181e-78	172.088922431336
ENSG00000099260	-2.66527382056459	5.24268244655026	-21.1759751896341	3.08428855156898e-80	3.72248992082671e-78	172.073161221621
ENSG00000101115	3.35719286898129	1.86282566256258	21.1755536467416	3.1023960930381e-80	3.72248992082671e-78	172.067331709514
ENSG00000101331	-2.14811820392194	3.37178227808573	-21.1674972398838	3.46961193435385e-80	4.13740514492887e-78	171.955926584955
ENSG00000186466	-4.00671786914878	1.23892086428083	-21.1633881694474	3.67331546481124e-80	4.35344221774378e-78	171.899110791209
ENSG00000171241	3.12989887987826	3.74405603249787	21.1378721606914	5.23461325481759e-80	6.16599139369306e-78	171.546378851654
ENSG00000165410	-1.67183507587414	5.297136703022	-21.1301667193713	5.82541195643086e-80	6.82032170753523e-78	171.439885003761
ENSG00000241684	-3.05691169746639	-0.535077156813262	-21.1222994108638	6.49739002656162e-80	7.56123979115165e-78	171.33116641186
ENSG00000076555	-3.03578489359146	4.85480026803874	-21.1063570079081	8.10586083989371e-80	9.37658800629141e-78	171.110896185329
ENSG00000060718	5.96324242369779	6.35726761970817	21.1008989582384	8.74341816646557e-80	1.00538900083204e-77	171.035496175049
ENSG00000278023	3.48345217978884	2.96467249133846	21.0986059078919	9.02599290280057e-80	1.03174041950474e-77	171.00382072368
ENSG00000068976	-2.65850897238754	0.82666687976272	-21.0931161719207	9.74011860878115e-80	1.10682124284961e-77	170.927991631132
ENSG00000101003	2.74521964360071	4.18579361238966	21.0916684202869	9.93767568843005e-80	1.12266677748007e-77	170.907995023406
ENSG00000111206	3.4765477531195	5.373561978662	21.0888811608745	1.03293606027781e-79	1.16013132630505e-77	170.869498090339
ENSG00000124440	-4.5158569793788	-0.466569759099676	-21.0776906052382	1.2063438447553e-79	1.34706071635739e-77	170.714952819735
ENSG00000245812	-2.78734586903486	0.610262057770672	-21.0538441131997	1.67901746338507e-79	1.8640953653835e-77	170.385709986918
ENSG00000122966	2.50307798087113	4.1563010161796	21.049284288877	1.78856623593602e-79	1.97437271690354e-77	170.322766801975
ENSG00000240654	-3.33514155552978	0.66382414912902	-21.0392126369746	2.05650193716613e-79	2.25724456944178e-77	170.183754187196
ENSG00000176438	-2.48533267860885	3.74325157299544	-21.034778636703	2.18683371895698e-79	2.38673750185373e-77	170.12256108488
ENSG00000267603	-3.30552879309334	0.17916610496204	-21.0320435817944	2.27130885822646e-79	2.46500811928195e-77	170.08481693255
ENSG00000137225	-2.74761976085843	1.98046597003203	-21.0295423744237	2.35141171238928e-79	2.53768555642102e-77	170.050301253419
ENSG00000177363	-3.70738566203175	4.15652878720266	-21.0239804485506	2.53979600637046e-79	2.72576551394803e-77	169.973553464358
ENSG00000196549	-3.88931187629491	4.70916413307299	-21.0191054550408	2.71727104153156e-79	2.90012386631529e-77	169.906289729661
ENSG00000113648	1.21661827449374	7.65794378705074	20.9927839640108	3.9127287982175e-79	4.15308213867943e-77	169.543198013299
ENSG00000142945	3.25837325735686	5.64094304063857	20.9785957759578	4.76220880673373e-79	5.02712293598264e-77	169.347538414126
ENSG00000258227	3.70633045010496	3.10802765804981	20.9297984199742	9.35709289686068e-79	9.82393046638883e-77	168.674926219897
ENSG00000203711	2.94526954398373	3.56858669040441	20.9197021542989	1.07598246318444e-78	1.12355833642146e-76	168.535823403235
ENSG00000121152	3.03445660399123	4.129098510184	20.9162847412153	1.12807224735563e-78	1.17161826206538e-76	168.488744307641
ENSG00000129173	3.82472650906895	3.17695046116803	20.8939895590517	1.53553514799316e-78	1.58628171063807e-76	168.181660606506
ENSG00000171819	-5.22814350947991	0.965881480871649	-20.8904851364769	1.61178105226073e-78	1.6561907642326e-76	168.133401766947
ENSG00000122952	2.34338175339882	7.98083715753765	20.8858059976029	1.71951317096499e-78	1.75754261569851e-76	168.068970121541
ENSG00000286214	-3.91696475568323	1.53620543040566	-20.8378897497693	3.33457301284688e-78	3.39038323485137e-76	167.409430008132
ENSG00000165891	3.51421792902715	2.33750730833949	20.8374600748527	3.35442866639262e-78	3.39271481556924e-76	167.403517971335
ENSG00000211445	-3.63524007055171	8.03152124237619	-20.8105339197013	4.86585559340456e-78	4.89576033090569e-76	167.033110447046
ENSG00000159433	-1.852145037319	3.20018079529859	-20.8036875089072	5.34838792647258e-78	5.35337606029002e-76	166.938952930737
ENSG00000189129	-3.30088330587793	6.28392545728628	-20.8003537304538	5.60037112436768e-78	5.57669945260489e-76	166.893107663153
ENSG00000250961	-4.18151151228625	0.16619934858926	-20.7916442956181	6.31605177375134e-78	6.25710195719633e-76	166.77334893628
ENSG00000163884	-3.76571256732252	2.86892224243566	-20.7791487594348	7.50527925156634e-78	7.39729513172238e-76	166.6015578859
ENSG00000113594	-2.75189964901562	5.23124253727491	-20.7613729452473	9.59230048834861e-78	9.40629750425982e-76	166.357230163622
ENSG00000117155	1.62745298291284	5.34062571309039	20.7538475209465	1.06420325554213e-77	1.03829689346277e-75	166.253813992222
ENSG00000076706	-2.19361778579974	6.84588118027732	-20.7473221199082	1.16447114021828e-77	1.13041474807722e-75	166.164150232955
ENSG00000126895	-3.43719396739274	2.44318640010743	-20.7387405453086	1.31083694589654e-77	1.26613740604147e-75	166.046247103781
ENSG00000130176	-3.72171472787431	6.31871360442865	-20.7382732095885	1.31931562411319e-77	1.26798702619993e-75	166.039826786109
ENSG00000169258	2.92297295140116	3.65665965465099	20.721219626527	1.66920987452888e-77	1.59632655228459e-75	165.805574717447
ENSG00000226005	-3.57319637704676	-0.430030150442208	-20.7090040534971	1.97548433413344e-77	1.87992149590097e-75	165.637817332082
ENSG00000286289	-3.13653718507776	1.77392276065822	-20.700659552467	2.21637485007346e-77	2.09882006635878e-75	165.523240244221
ENSG00000166851	3.28295407534082	4.56490971777399	20.696807504554	2.3372670817005e-77	2.2025036821605e-75	165.470353447216
ENSG00000143799	1.25196321848338	8.0699822680557	20.6824501641408	2.84881556925829e-77	2.67152520227824e-75	165.27326233332
ENSG00000266524	-4.57364665496812	1.95592503954189	-20.6785982684356	3.00415238002642e-77	2.80358529842273e-75	165.220392865018
ENSG00000123612	-4.19832348013358	1.14559961655172	-20.6764046207196	3.0963682712577e-77	2.87575203193059e-75	165.190285240503
ENSG00000186638	1.98446118482797	3.70851959456375	20.6104537274189	7.68079968688078e-77	7.09941092589297e-75	164.28560594253
ENSG00000188536	-4.58714914938875	4.81961159765627	-20.6022566835322	8.59838182904363e-77	7.90969238921261e-75	164.173229930475
ENSG00000087586	2.88565343954239	6.50644973960297	20.5888174617069	1.03456130843486e-76	9.47187457646662e-75	163.989019202846
ENSG00000162407	-1.90545181065662	6.64105750482876	-20.5388796339363	2.05651756811949e-76	1.87395313117605e-74	163.304874178862
ENSG00000154839	3.37899542970788	4.72780742775598	20.5369694404898	2.11125641326315e-76	1.91480053480834e-74	163.278715650406
ENSG00000164283	3.15562660157011	5.53276611465668	20.5243330318471	2.51190141302428e-76	2.26751922882258e-74	163.105690910142
ENSG00000167874	-2.42924503616788	5.29451271043961	-20.4953444489292	3.74159824368684e-76	3.36186952890895e-74	162.70889788667
ENSG00000123219	2.36620531495466	3.70239441487306	20.4542977597271	6.5759125752861e-76	5.881179589323e-74	162.147377181428
ENSG00000157456	2.940861673168	6.63089301989867	20.4302337278463	9.15069332293209e-76	8.14622551209226e-74	161.818356750586
ENSG00000187758	-3.60734750733903	0.1160033991995	-20.3913389696482	1.56052240195058e-75	1.38285191563676e-73	161.286837860125
ENSG00000168874	-3.38422870521604	1.26059593973191	-20.3642388728941	2.26308403497485e-75	1.99626746062302e-73	160.916703493671
ENSG00000180914	-4.41834117300135	4.24719197319147	-20.3622191399202	2.32663885894029e-75	2.04300043077311e-73	160.889124614234
ENSG00000111077	-1.96168605191805	6.24898376969083	-20.3563640685423	2.52113395786989e-75	2.20376768317333e-73	160.809180562417
