mirnaid	ensembl_gene_id
hsa-miR-520a-3p	ENSG00000166068
hsa-miR-665	ENSG00000166068
hsa-miR-92b-3p	ENSG00000122912
hsa-miR-93-5p	ENSG00000140526
hsa-miR-99a-5p	ENSG00000100330
hsa-miR-93-5p	ENSG00000175161
hsa-miR-92a-3p	ENSG00000083312
hsa-miR-92a-3p	ENSG00000153898
hsa-miR-92b-3p	ENSG00000153898
hsa-miR-665	ENSG00000151117
hsa-miR-93-5p	ENSG00000178074
hsa-miR-92b-3p	ENSG00000104205
hsa-miR-532-3p	ENSG00000182040
hsa-miR-93-5p	ENSG00000165434
hsa-miR-93-5p	ENSG00000174695
hsa-miR-96-5p	ENSG00000134532
hsa-miR-665	ENSG00000125818
hsa-miR-760	ENSG00000101294
hsa-miR-708-5p	ENSG00000053438
hsa-miR-93-5p	ENSG00000173960
hsa-miR-92b-3p	ENSG00000186575
hsa-miR-93-5p	ENSG00000158109
hsa-miR-92a-3p	ENSG00000182158
hsa-miR-665	ENSG00000115593
hsa-miR-92a-3p	ENSG00000186480
hsa-miR-92b-3p	ENSG00000186480
hsa-miR-520a-3p	ENSG00000099875
hsa-miR-93-5p	ENSG00000051341
hsa-miR-98-5p	ENSG00000159479
hsa-miR-92a-3p	ENSG00000138757
hsa-miR-98-5p	ENSG00000156273
hsa-miR-520a-3p	ENSG00000156011
hsa-miR-92a-3p	ENSG00000176422
hsa-miR-92b-3p	ENSG00000176422
hsa-miR-92b-3p	ENSG00000114416
hsa-miR-92b-3p	ENSG00000007944
hsa-miR-92a-3p	ENSG00000006576
hsa-miR-93-5p	ENSG00000141034
hsa-miR-92b-3p	ENSG00000091009
hsa-miR-98-5p	ENSG00000167081
hsa-miR-98-5p	ENSG00000099804
hsa-miR-520a-3p	ENSG00000143190
hsa-miR-93-5p	ENSG00000105855
hsa-miR-93-5p	ENSG00000133606
hsa-miR-520a-3p	ENSG00000156802
hsa-miR-92b-3p	ENSG00000197535
hsa-miR-98-5p	ENSG00000103742
hsa-miR-93-5p	ENSG00000104946
hsa-miR-92a-3p	ENSG00000107742
hsa-miR-92b-3p	ENSG00000107742
hsa-miR-665	ENSG00000221914
hsa-miR-93-5p	ENSG00000084093
hsa-miR-98-5p	ENSG00000128595
hsa-miR-93-5p	ENSG00000164830
hsa-miR-92b-3p	ENSG00000050165
hsa-miR-93-5p	ENSG00000197885
hsa-miR-93-5p	ENSG00000144711
hsa-miR-92a-3p	ENSG00000145685
hsa-miR-7-5p	ENSG00000102743
hsa-miR-9-5p	ENSG00000145779
hsa-miR-874-3p	ENSG00000241258
hsa-miR-665	ENSG00000163909
hsa-miR-582-5p	ENSG00000197930
hsa-miR-93-5p	ENSG00000135709
hsa-miR-93-5p	ENSG00000179833
hsa-miR-758-3p	ENSG00000196428
hsa-miR-92b-3p	ENSG00000196663
hsa-miR-92a-3p	ENSG00000198837
hsa-miR-93-5p	ENSG00000115977
hsa-miR-708-5p	ENSG00000198815
hsa-miR-92b-3p	ENSG00000040199
hsa-miR-543	ENSG00000100354
hsa-miR-92a-3p	ENSG00000169914
hsa-miR-92b-3p	ENSG00000169914
hsa-miR-520a-3p	ENSG00000152700
hsa-miR-93-5p	ENSG00000069966
hsa-miR-520a-3p	ENSG00000069966
hsa-miR-93-5p	ENSG00000023516
hsa-miR-98-5p	ENSG00000128510
hsa-miR-92a-3p	ENSG00000186575
hsa-miR-520a-3p	ENSG00000109787
hsa-miR-93-5p	ENSG00000115137
hsa-miR-92b-3p	ENSG00000115137
hsa-miR-92a-3p	ENSG00000148719
hsa-miR-92b-3p	ENSG00000148719
hsa-miR-98-5p	ENSG00000196505
hsa-miR-93-5p	ENSG00000183508
hsa-miR-7-5p	ENSG00000179051
hsa-miR-93-5p	ENSG00000197860
hsa-miR-7-5p	ENSG00000122435
hsa-miR-7-5p	ENSG00000088766
hsa-miR-92a-3p	ENSG00000104866
hsa-miR-92b-3p	ENSG00000104866
hsa-miR-92a-3p	ENSG00000177706
hsa-miR-7-5p	ENSG00000183955
hsa-miR-93-5p	ENSG00000163577
hsa-miR-93-5p	ENSG00000175352
hsa-miR-92b-3p	ENSG00000143614
hsa-miR-93-5p	ENSG00000173706
hsa-miR-98-5p	ENSG00000129422
hsa-miR-92a-3p	ENSG00000108256
hsa-miR-93-5p	ENSG00000108256
hsa-miR-520a-3p	ENSG00000185551
hsa-miR-93-5p	ENSG00000124201
hsa-miR-93-5p	ENSG00000112796
hsa-miR-93-5p	ENSG00000129521
hsa-miR-92a-3p	ENSG00000171067
hsa-miR-9-5p	ENSG00000116132
hsa-miR-92a-3p	ENSG00000132326
hsa-miR-93-5p	ENSG00000198142
hsa-miR-93-5p	ENSG00000135378
hsa-miR-92a-3p	ENSG00000170522
hsa-miR-93-5p	ENSG00000173281
hsa-miR-7-5p	ENSG00000089177
hsa-miR-7-5p	ENSG00000086848
hsa-miR-93-5p	ENSG00000156675
hsa-miR-655-3p	ENSG00000115084
hsa-miR-99b-5p	ENSG00000173334
hsa-miR-708-5p	ENSG00000122756
hsa-miR-93-5p	ENSG00000158711
hsa-miR-520a-3p	ENSG00000158711
hsa-miR-708-5p	ENSG00000158161
hsa-miR-93-5p	ENSG00000136935
hsa-miR-98-5p	ENSG00000169194
hsa-miR-93-5p	ENSG00000125347
hsa-miR-92b-3p	ENSG00000138448
hsa-miR-708-5p	ENSG00000186432
hsa-miR-96-5p	ENSG00000058272
hsa-miR-98-5p	ENSG00000204304
hsa-miR-98-5p	ENSG00000221914
hsa-miR-93-5p	ENSG00000119414
hsa-miR-93-5p	ENSG00000088179
hsa-miR-92a-3p	ENSG00000149177
hsa-miR-7-5p	ENSG00000163785
hsa-miR-92b-3p	ENSG00000167074
hsa-miR-7-5p	ENSG00000072274
hsa-miR-543	ENSG00000149948
hsa-miR-92b-3p	ENSG00000184602
hsa-miR-92a-3p	ENSG00000175264
hsa-miR-93-5p	ENSG00000163697
hsa-miR-93-5p	ENSG00000160007
hsa-miR-9-5p	ENSG00000119547
hsa-miR-92b-3p	ENSG00000119541
hsa-miR-93-5p	ENSG00000197217
hsa-miR-7-5p	ENSG00000119912
hsa-miR-92a-3p	ENSG00000116396
hsa-miR-93-5p	ENSG00000115963
hsa-miR-92b-3p	ENSG00000053254
hsa-miR-532-3p	ENSG00000244038
hsa-miR-7-5p	ENSG00000146648
hsa-miR-9-5p	ENSG00000084093
hsa-miR-92b-3p	ENSG00000067208
hsa-miR-520a-3p	ENSG00000135414
hsa-miR-93-5p	ENSG00000185129
hsa-miR-92a-3p	ENSG00000090615
hsa-miR-520a-3p	ENSG00000131711
hsa-miR-92b-3p	ENSG00000188786
hsa-miR-92b-3p	ENSG00000120837
hsa-miR-92a-3p	ENSG00000102225
hsa-miR-93-5p	ENSG00000113356
hsa-miR-98-5p	ENSG00000159217
hsa-miR-520a-3p	ENSG00000169967
hsa-miR-9-5p	ENSG00000065911
hsa-miR-93-5p	ENSG00000114383
hsa-miR-92a-3p	ENSG00000157500
hsa-miR-93-5p	ENSG00000005812
hsa-miR-92b-3p	ENSG00000065308
hsa-miR-92a-3p	ENSG00000104205
hsa-miR-98-5p	ENSG00000135048
hsa-miR-93-5p	ENSG00000047056
hsa-miR-874-3p	ENSG00000091831
hsa-miR-93-5p	ENSG00000166579
hsa-miR-93-5p	ENSG00000107897
hsa-miR-92a-3p	ENSG00000124788
hsa-miR-93-5p	ENSG00000124788
hsa-miR-96-5p	ENSG00000124788
hsa-miR-92a-3p	ENSG00000049618
hsa-miR-92a-3p	ENSG00000121274
hsa-miR-98-5p	ENSG00000088756
hsa-miR-93-5p	ENSG00000174136
hsa-miR-532-3p	ENSG00000070961
hsa-miR-93-5p	ENSG00000135333
hsa-miR-92a-3p	ENSG00000163635
hsa-miR-93-5p	ENSG00000101966
hsa-miR-92a-3p	ENSG00000030419
hsa-miR-532-3p	ENSG00000008300
hsa-miR-92a-3p	ENSG00000110321
hsa-miR-93-5p	ENSG00000124882
hsa-miR-520a-3p	ENSG00000091831
hsa-miR-93-5p	ENSG00000118762
hsa-miR-92a-3p	ENSG00000165699
hsa-miR-93-5p	ENSG00000130164
hsa-miR-92b-3p	ENSG00000088832
hsa-miR-93-5p	ENSG00000130962
hsa-miR-96-5p	ENSG00000188811
hsa-miR-93-5p	ENSG00000179476
hsa-miR-93-5p	ENSG00000131370
hsa-miR-93-5p	ENSG00000204524
hsa-miR-7-5p	ENSG00000204524
hsa-miR-93-5p	ENSG00000204923
hsa-miR-9-5p	ENSG00000164684
hsa-miR-96-5p	ENSG00000206557
hsa-miR-92b-3p	ENSG00000116396
hsa-miR-7-5p	ENSG00000182963
hsa-miR-93-5p	ENSG00000257093
hsa-miR-92b-3p	ENSG00000188647
hsa-miR-92a-3p	ENSG00000154642
hsa-miR-92b-3p	ENSG00000137845
hsa-miR-93-5p	ENSG00000169057
hsa-miR-665	ENSG00000105327
hsa-miR-92a-3p	ENSG00000124140
hsa-miR-92b-3p	ENSG00000075420
hsa-miR-92a-3p	ENSG00000143401
hsa-miR-96-5p	ENSG00000170113
hsa-miR-520a-3p	ENSG00000166483
hsa-miR-98-5p	ENSG00000222036
hsa-miR-93-5p	ENSG00000164236
hsa-miR-520a-3p	ENSG00000139697
hsa-miR-98-5p	ENSG00000145623
hsa-miR-9-5p	ENSG00000164300
hsa-miR-92a-3p	ENSG00000147862
hsa-miR-96-5p	ENSG00000175197
hsa-miR-93-5p	ENSG00000198815
hsa-miR-92a-3p	ENSG00000204217
hsa-miR-7-5p	ENSG00000204217
hsa-miR-9-5p	ENSG00000114861
hsa-miR-92a-3p	ENSG00000174748
hsa-miR-9-5p	ENSG00000028839
hsa-let-7a-2-3p	ENSG00000198975
hsa-let-7a-3p	ENSG00000199165
hsa-let-7a-5p	ENSG00000199165
hsa-let-7b-3p	ENSG00000284520
hsa-let-7b-5p	ENSG00000284520
hsa-let-7c-3p	ENSG00000199030
hsa-let-7c-5p	ENSG00000199030
hsa-let-7d-3p	ENSG00000199133
hsa-let-7d-5p	ENSG00000199133
hsa-let-7e-3p	ENSG00000198972
hsa-let-7e-5p	ENSG00000198972
hsa-let-7f-1-3p	ENSG00000199072
hsa-let-7f-2-3p	ENSG00000208012
hsa-let-7f-5p	ENSG00000199072
hsa-let-7g-3p	ENSG00000199150
hsa-let-7g-5p	ENSG00000199150
hsa-let-7i-3p	ENSG00000199179
hsa-let-7i-5p	ENSG00000199179
hsa-miR-1	ENSG00000199017
hsa-miR-100-5p	ENSG00000207994
hsa-miR-101-3p	ENSG00000199065
hsa-miR-101-5p	ENSG00000199135
hsa-miR-103a-2-5p	ENSG00000199024
hsa-miR-103a-3p	ENSG00000199035
hsa-miR-106a-5p	ENSG00000284157
hsa-miR-106b-3p	ENSG00000208036
hsa-miR-106b-5p	ENSG00000208036
hsa-miR-107	ENSG00000198997
hsa-miR-10a-3p	ENSG00000284038
hsa-miR-10a-5p	ENSG00000284038
hsa-miR-10b-3p	ENSG00000207744
hsa-miR-10b-5p	ENSG00000207744
hsa-miR-1180-3p	ENSG00000221540
hsa-miR-1224-5p	ENSG00000221120
hsa-miR-1226-3p	ENSG00000221585
hsa-miR-1228-3p	ENSG00000221365
hsa-miR-1228-5p	ENSG00000221365
hsa-miR-1229-3p	ENSG00000221394
hsa-miR-1247-3p	ENSG00000283857
hsa-miR-1247-5p	ENSG00000283857
hsa-miR-1248	ENSG00000283958
hsa-miR-1249	ENSG00000221598
hsa-miR-1251-5p	ENSG00000221479
hsa-miR-1258	ENSG00000221240
hsa-miR-125a-3p	ENSG00000208008
hsa-miR-125a-5p	ENSG00000208008
hsa-miR-125b-1-3p	ENSG00000207971
hsa-miR-125b-2-3p	ENSG00000207863
hsa-miR-125b-5p	ENSG00000207971
hsa-miR-126-3p	ENSG00000199161
hsa-miR-126-5p	ENSG00000199161
hsa-miR-1262	ENSG00000221203
hsa-miR-1266-5p	ENSG00000221052
hsa-miR-1269a	ENSG00000221563
hsa-miR-127-3p	ENSG00000207608
hsa-miR-127-5p	ENSG00000207608
hsa-miR-1270	ENSG00000238517
hsa-miR-1271-5p	ENSG00000221464
hsa-miR-1277-3p	ENSG00000221463
hsa-miR-128-1-5p	ENSG00000207654
hsa-miR-128-3p	ENSG00000207654
hsa-miR-1287-3p	ENSG00000284415
hsa-miR-1287-5p	ENSG00000284415
hsa-miR-129-2-3p	ENSG00000199077
hsa-miR-129-5p	ENSG00000207705
hsa-miR-1291	ENSG00000281842
hsa-miR-1292-5p	ENSG00000284481
hsa-miR-1295a	ENSG00000221390
hsa-miR-1296-5p	ENSG00000221063
hsa-miR-1301-3p	ENSG00000221445
hsa-miR-1304-3p	ENSG00000284458
hsa-miR-1306-3p	ENSG00000284464
hsa-miR-1306-5p	ENSG00000284464
hsa-miR-1307-3p	ENSG00000283867
hsa-miR-1307-5p	ENSG00000283867
hsa-miR-130a-3p	ENSG00000208009
hsa-miR-130a-5p	ENSG00000208009
hsa-miR-130b-3p	ENSG00000283871
hsa-miR-130b-5p	ENSG00000283871
hsa-miR-132-3p	ENSG00000267200
hsa-miR-132-5p	ENSG00000267200
hsa-miR-133a-3p	ENSG00000283927
hsa-miR-133b	ENSG00000199080
hsa-miR-134-3p	ENSG00000207993
hsa-miR-134-5p	ENSG00000207993
hsa-miR-1343-3p	ENSG00000251862
hsa-miR-135a-5p	ENSG00000207926
hsa-miR-135b-5p	ENSG00000199059
hsa-miR-136-3p	ENSG00000207942
hsa-miR-136-5p	ENSG00000207942
hsa-miR-138-5p	ENSG00000207954
hsa-miR-139-3p	ENSG00000272036
hsa-miR-139-5p	ENSG00000272036
hsa-miR-140-3p	ENSG00000208017
hsa-miR-140-5p	ENSG00000208017
hsa-miR-141-3p	ENSG00000207708
hsa-miR-141-5p	ENSG00000207708
hsa-miR-142-3p	ENSG00000284353
hsa-miR-142-5p	ENSG00000284353
hsa-miR-143-3p	ENSG00000284182
hsa-miR-143-5p	ENSG00000284182
hsa-miR-144-3p	ENSG00000283819
hsa-miR-144-5p	ENSG00000283819
hsa-miR-145-3p	ENSG00000276365
hsa-miR-145-5p	ENSG00000276365
hsa-miR-1468-5p	ENSG00000222532
hsa-miR-146a-3p	ENSG00000283733
hsa-miR-146a-5p	ENSG00000283733
hsa-miR-146b-3p	ENSG00000202569
hsa-miR-146b-5p	ENSG00000202569
hsa-miR-147b	ENSG00000284386
hsa-miR-148a-3p	ENSG00000199085
hsa-miR-148a-5p	ENSG00000199085
hsa-miR-148b-3p	ENSG00000199122
hsa-miR-148b-5p	ENSG00000199122
hsa-miR-149-3p	ENSG00000207611
hsa-miR-149-5p	ENSG00000207611
hsa-miR-150-3p	ENSG00000207782
hsa-miR-150-5p	ENSG00000207782
hsa-miR-151a-3p	ENSG00000254324
hsa-miR-151a-5p	ENSG00000254324
hsa-miR-151b	ENSG00000265154
hsa-miR-152-3p	ENSG00000207947
hsa-miR-152-5p	ENSG00000207947
hsa-miR-153-3p	ENSG00000207647
hsa-miR-153-5p	ENSG00000207960
hsa-miR-154-3p	ENSG00000207978
hsa-miR-154-5p	ENSG00000207978
hsa-miR-155-3p	ENSG00000283904
hsa-miR-155-5p	ENSG00000283904
hsa-miR-15a-5p	ENSG00000283785
hsa-miR-15b-3p	ENSG00000207779
hsa-miR-15b-5p	ENSG00000207779
hsa-miR-16-1-3p	ENSG00000208006
hsa-miR-16-2-3p	ENSG00000198987
hsa-miR-16-5p	ENSG00000208006
hsa-miR-17-3p	ENSG00000284536
hsa-miR-17-5p	ENSG00000284536
hsa-miR-181a-2-3p	ENSG00000207595
hsa-miR-181a-3p	ENSG00000207759
hsa-miR-181a-5p	ENSG00000207759
hsa-miR-181b-3p	ENSG00000207975
hsa-miR-181b-5p	ENSG00000207975
hsa-miR-181c-3p	ENSG00000207613
hsa-miR-181c-5p	ENSG00000207613
hsa-miR-181d-5p	ENSG00000207585
hsa-miR-182-5p	ENSG00000207990
hsa-miR-183-3p	ENSG00000207691
hsa-miR-183-5p	ENSG00000207691
hsa-miR-184	ENSG00000207695
hsa-miR-185-3p	ENSG00000208023
hsa-miR-185-5p	ENSG00000208023
hsa-miR-186-5p	ENSG00000207721
hsa-miR-187-3p	ENSG00000207797
hsa-miR-188-3p	ENSG00000207768
hsa-miR-188-5p	ENSG00000207768
hsa-miR-18a-3p	ENSG00000283815
hsa-miR-18a-5p	ENSG00000283815
hsa-miR-18b-5p	ENSG00000283931
hsa-miR-190a-5p	ENSG00000211137
hsa-miR-190b	ENSG00000215938
hsa-miR-191-3p	ENSG00000207605
hsa-miR-191-5p	ENSG00000207605
hsa-miR-192-3p	ENSG00000283926
hsa-miR-192-5p	ENSG00000283926
hsa-miR-193a-3p	ENSG00000207614
hsa-miR-193a-5p	ENSG00000207614
hsa-miR-193b-3p	ENSG00000207639
hsa-miR-193b-5p	ENSG00000207639
hsa-miR-194-3p	ENSG00000284155
hsa-miR-194-5p	ENSG00000207624
hsa-miR-195-3p	ENSG00000284112
hsa-miR-195-5p	ENSG00000284112
hsa-miR-196a-3p	ENSG00000207924
hsa-miR-196a-5p	ENSG00000210741
hsa-miR-196b-5p	ENSG00000283745
hsa-miR-197-3p	ENSG00000284443
hsa-miR-1976	ENSG00000238705
hsa-miR-199a-3p	ENSG00000207752
hsa-miR-199a-5p	ENSG00000207752
hsa-miR-199b-3p	ENSG00000207581
hsa-miR-199b-5p	ENSG00000207581
hsa-miR-19a-3p	ENSG00000284204
hsa-miR-19b-1-5p	ENSG00000284375
hsa-miR-19b-3p	ENSG00000284375
hsa-miR-200a-3p	ENSG00000207607
hsa-miR-200a-5p	ENSG00000207607
hsa-miR-200b-3p	ENSG00000207730
hsa-miR-200b-5p	ENSG00000207730
hsa-miR-200c-3p	ENSG00000207713
hsa-miR-200c-5p	ENSG00000207713
hsa-miR-202-5p	ENSG00000284219
hsa-miR-203a	ENSG00000207568
hsa-miR-203b-3p	ENSG00000283165
hsa-miR-204-5p	ENSG00000207935
hsa-miR-205-3p	ENSG00000284485
hsa-miR-205-5p	ENSG00000284485
hsa-miR-206	ENSG00000207604
hsa-miR-20a-3p	ENSG00000283762
hsa-miR-20a-5p	ENSG00000283762
hsa-miR-20b-3p	ENSG00000284043
hsa-miR-20b-5p	ENSG00000284043
hsa-miR-21-3p	ENSG00000284190
hsa-miR-21-5p	ENSG00000284190
hsa-miR-210-3p	ENSG00000199038
hsa-miR-210-5p	ENSG00000199038
hsa-miR-211-5p	ENSG00000207702
hsa-miR-2110	ENSG00000284442
hsa-miR-2114-3p	ENSG00000252454
hsa-miR-2114-5p	ENSG00000252454
hsa-miR-2115-3p	ENSG00000252466
hsa-miR-2115-5p	ENSG00000252466
hsa-miR-2116-3p	ENSG00000253030
hsa-miR-212-3p	ENSG00000267195
hsa-miR-214-3p	ENSG00000283844
hsa-miR-214-5p	ENSG00000283844
hsa-miR-215-5p	ENSG00000207590
hsa-miR-217	ENSG00000207548
hsa-miR-218-1-3p	ENSG00000207732
hsa-miR-218-5p	ENSG00000207732
hsa-miR-219a-1-3p	ENSG00000199036
hsa-miR-219a-5p	ENSG00000199036
hsa-miR-22-3p	ENSG00000283824
hsa-miR-22-5p	ENSG00000283824
hsa-miR-221-3p	ENSG00000207870
hsa-miR-221-5p	ENSG00000207870
hsa-miR-222-3p	ENSG00000207725
hsa-miR-222-5p	ENSG00000207725
hsa-miR-223-3p	ENSG00000284567
hsa-miR-223-5p	ENSG00000284567
hsa-miR-224-3p	ENSG00000284363
hsa-miR-224-5p	ENSG00000284363
hsa-miR-2277-5p	ENSG00000284336
hsa-miR-2355-3p	ENSG00000253008
hsa-miR-2355-5p	ENSG00000253008
hsa-miR-23a-3p	ENSG00000207980
hsa-miR-23a-5p	ENSG00000207980
hsa-miR-23b-3p	ENSG00000207563
hsa-miR-23b-5p	ENSG00000207563
hsa-miR-24-1-5p	ENSG00000284459
hsa-miR-24-2-5p	ENSG00000284387
hsa-miR-24-3p	ENSG00000284459
hsa-miR-25-3p	ENSG00000207547
hsa-miR-26a-1-3p	ENSG00000199075
hsa-miR-26a-2-3p	ENSG00000207789
hsa-miR-26a-5p	ENSG00000199075
hsa-miR-26b-3p	ENSG00000199121
hsa-miR-26b-5p	ENSG00000199121
hsa-miR-27a-3p	ENSG00000207808
hsa-miR-27a-5p	ENSG00000207808
hsa-miR-27b-3p	ENSG00000207864
hsa-miR-27b-5p	ENSG00000207864
hsa-miR-28-3p	ENSG00000207651
hsa-miR-28-5p	ENSG00000207651
hsa-miR-296-3p	ENSG00000284040
hsa-miR-296-5p	ENSG00000284040
hsa-miR-299-3p	ENSG00000207749
hsa-miR-299-5p	ENSG00000207749
hsa-miR-29a-3p	ENSG00000284032
hsa-miR-29a-5p	ENSG00000284032
hsa-miR-29b-1-5p	ENSG00000283797
hsa-miR-29b-2-5p	ENSG00000284203
hsa-miR-29b-3p	ENSG00000283797
hsa-miR-29c-3p	ENSG00000284214
hsa-miR-29c-5p	ENSG00000284214
hsa-miR-301a-3p	ENSG00000207996
hsa-miR-301a-5p	ENSG00000207996
hsa-miR-301b	ENSG00000212102
hsa-miR-3065-3p	ENSG00000211563
hsa-miR-3065-5p	ENSG00000211563
hsa-miR-3074-5p	ENSG00000207617
hsa-miR-30a-3p	ENSG00000207827
hsa-miR-30a-5p	ENSG00000207827
hsa-miR-30b-3p	ENSG00000207582
hsa-miR-30b-5p	ENSG00000207582
hsa-miR-30c-1-3p	ENSG00000207962
hsa-miR-30c-2-3p	ENSG00000199094
hsa-miR-30c-5p	ENSG00000207962
hsa-miR-30d-3p	ENSG00000199153
hsa-miR-30d-5p	ENSG00000199153
hsa-miR-30e-3p	ENSG00000198974
hsa-miR-30e-5p	ENSG00000198974
hsa-miR-31-3p	ENSG00000199177
hsa-miR-31-5p	ENSG00000199177
hsa-miR-3117-3p	ENSG00000264720
hsa-miR-3127-5p	ENSG00000264157
hsa-miR-3129-3p	ENSG00000264725
hsa-miR-3130-5p	ENSG00000263468
hsa-miR-3136-5p	ENSG00000265355
hsa-miR-3150b-3p	ENSG00000284147
hsa-miR-3170	ENSG00000263399
hsa-miR-3199	ENSG00000264073
hsa-miR-32-3p	ENSG00000207698
hsa-miR-32-5p	ENSG00000207698
hsa-miR-3200-3p	ENSG00000264661
hsa-miR-320a	ENSG00000208037
hsa-miR-320b	ENSG00000211543
hsa-miR-320c	ENSG00000221493
hsa-miR-320d	ENSG00000211491
hsa-miR-323a-3p	ENSG00000199069
hsa-miR-323b-3p	ENSG00000208004
hsa-miR-324-3p	ENSG00000199053
hsa-miR-324-5p	ENSG00000199053
hsa-miR-326	ENSG00000199090
hsa-miR-328-3p	ENSG00000207948
hsa-miR-329-3p	ENSG00000207761
hsa-miR-330-3p	ENSG00000284544
hsa-miR-330-5p	ENSG00000284544
hsa-miR-331-3p	ENSG00000199172
hsa-miR-331-5p	ENSG00000199172
hsa-miR-335-3p	ENSG00000199043
hsa-miR-335-5p	ENSG00000199043
hsa-miR-337-3p	ENSG00000199151
hsa-miR-338-3p	ENSG00000283604
hsa-miR-338-5p	ENSG00000283604
hsa-miR-339-3p	ENSG00000199023
hsa-miR-339-5p	ENSG00000199023
hsa-miR-33a-3p	ENSG00000207932
hsa-miR-33a-5p	ENSG00000207932
hsa-miR-33b-3p	ENSG00000207839
hsa-miR-33b-5p	ENSG00000207839
hsa-miR-340-3p	ENSG00000198995
hsa-miR-340-5p	ENSG00000198995
hsa-miR-342-3p	ENSG00000199082
hsa-miR-342-5p	ENSG00000199082
hsa-miR-345-3p	ENSG00000198984
hsa-miR-345-5p	ENSG00000198984
hsa-miR-34a-3p	ENSG00000284357
hsa-miR-34a-5p	ENSG00000284357
hsa-miR-34b-3p	ENSG00000207811
hsa-miR-34b-5p	ENSG00000207811
hsa-miR-34c-3p	ENSG00000207562
hsa-miR-34c-5p	ENSG00000207562
hsa-miR-3605-3p	ENSG00000284154
hsa-miR-361-3p	ENSG00000199051
hsa-miR-361-5p	ENSG00000199051
hsa-miR-3610	ENSG00000283956
hsa-miR-3613-3p	ENSG00000264864
hsa-miR-3613-5p	ENSG00000264864
hsa-miR-3614-3p	ENSG00000284542
hsa-miR-3614-5p	ENSG00000284542
hsa-miR-3615	ENSG00000284186
hsa-miR-362-3p	ENSG00000208015
hsa-miR-362-5p	ENSG00000208015
hsa-miR-363-3p	ENSG00000284499
hsa-miR-3651	ENSG00000281156
hsa-miR-365a-3p	ENSG00000199130
hsa-miR-365a-5p	ENSG00000199130
hsa-miR-365b-3p	ENSG00000283978
hsa-miR-365b-5p	ENSG00000283978
hsa-miR-3662	ENSG00000283409
hsa-miR-3664-5p	ENSG00000263744
hsa-miR-3677-3p	ENSG00000266643
hsa-miR-3677-5p	ENSG00000266643
hsa-miR-3678-5p	ENSG00000264511
hsa-miR-3682-3p	ENSG00000265452
hsa-miR-369-3p	ENSG00000199025
hsa-miR-369-5p	ENSG00000199025
hsa-miR-3690	ENSG00000265658
hsa-miR-370-3p	ENSG00000199005
hsa-miR-370-5p	ENSG00000199005
hsa-miR-372-3p	ENSG00000199095
hsa-miR-374a-3p	ENSG00000199168
hsa-miR-374a-5p	ENSG00000199168
hsa-miR-374b-3p	ENSG00000212027
hsa-miR-374b-5p	ENSG00000212027
hsa-miR-374c-5p	ENSG00000212027
hsa-miR-375	ENSG00000198973
hsa-miR-376a-2-5p	ENSG00000283561
hsa-miR-376a-3p	ENSG00000283588
hsa-miR-376a-5p	ENSG00000283588
hsa-miR-376b-3p	ENSG00000283556
hsa-miR-376b-5p	ENSG00000283556
hsa-miR-376c-3p	ENSG00000283279
hsa-miR-376c-5p	ENSG00000283279
hsa-miR-377-3p	ENSG00000199015
hsa-miR-377-5p	ENSG00000199015
hsa-miR-378a-3p	ENSG00000199047
hsa-miR-378a-5p	ENSG00000199047
hsa-miR-378c	ENSG00000264803
hsa-miR-378d	ENSG00000263631
hsa-miR-379-3p	ENSG00000199088
hsa-miR-379-5p	ENSG00000199088
hsa-miR-380-5p	ENSG00000198982
hsa-miR-381-3p	ENSG00000199020
hsa-miR-381-5p	ENSG00000199020
hsa-miR-382-3p	ENSG00000283170
hsa-miR-382-5p	ENSG00000283170
hsa-miR-383-5p	ENSG00000199127
hsa-miR-3912-3p	ENSG00000264249
hsa-miR-3913-5p	ENSG00000264405
hsa-miR-3917	ENSG00000283938
hsa-miR-3922-3p	ENSG00000264295
hsa-miR-3926	ENSG00000266206
hsa-miR-3928-3p	ENSG00000264141
hsa-miR-3934-3p	ENSG00000266509
hsa-miR-3934-5p	ENSG00000266509
hsa-miR-3940-3p	ENSG00000284159
hsa-miR-3940-5p	ENSG00000284159
hsa-miR-409-3p	ENSG00000199107
hsa-miR-409-5p	ENSG00000199107
hsa-miR-410-3p	ENSG00000199092
hsa-miR-411-3p	ENSG00000199109
hsa-miR-411-5p	ENSG00000199109
hsa-miR-412-5p	ENSG00000199012
hsa-miR-421	ENSG00000202566
hsa-miR-423-3p	ENSG00000283935
hsa-miR-423-5p	ENSG00000283935
hsa-miR-424-3p	ENSG00000284231
hsa-miR-424-5p	ENSG00000284231
hsa-miR-425-3p	ENSG00000199032
hsa-miR-425-5p	ENSG00000199032
hsa-miR-429	ENSG00000198976
hsa-miR-431-3p	ENSG00000208001
hsa-miR-431-5p	ENSG00000208001
hsa-miR-432-5p	ENSG00000272458
hsa-miR-4326	ENSG00000266104
hsa-miR-433-3p	ENSG00000207569
hsa-miR-4444	ENSG00000266780
hsa-miR-4473	ENSG00000263790
hsa-miR-4491	ENSG00000264032
hsa-miR-449a	ENSG00000198983
hsa-miR-449b-3p	ENSG00000207728
hsa-miR-449b-5p	ENSG00000207728
hsa-miR-449c-5p	ENSG00000251856
hsa-miR-4501	ENSG00000283487
hsa-miR-450a-5p	ENSG00000199132
