logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-mir-654	-0.878843788167663	4.84425899335764	-9.02586419292464	1.16716733283148e-18	6.66371116767742e-18	31.012394198022
hsa-mir-196a-2	1.84375383574066	5.51321287701518	8.93573591520669	2.46665607829861e-18	1.39210130395933e-17	30.2733215903054
hsa-mir-760	0.987381063203433	-Inf	8.85614912825398	4.85573996525961e-18	2.7092821851619e-17	29.6387599274276
hsa-mir-182	0.795789205852081	11.472874382153	8.78836285623399	8.27607110377515e-18	4.5657875415209e-17	29.0780896209562
hsa-mir-891a	-0.964747862483987	-Inf	-8.78836108602012	8.46778309480101e-18	4.61964611060811e-17	29.0623025727224
hsa-mir-181a-1	0.856144359999535	9.29849999534202	8.76452771744852	1.00504571710851e-17	5.42282908901407e-17	28.8863351140927
hsa-mir-155	0.60905575867589	7.74319789254005	8.73347998255993	1.29359140629643e-17	6.90384109229943e-17	28.6372067391438
hsa-mir-15a	0.650123409281756	6.62162496369694	8.71184739215905	1.54163871529879e-17	8.1391893463624e-17	28.4640624258251
hsa-mir-379	-1.23196464503216	8.74723233790929	-8.70814309598245	1.58859428198026e-17	8.29787013247137e-17	28.434449735125
hsa-mir-196a-1	2.13261158757136	6.59607361712599	8.69818071743924	1.72200637613996e-17	8.90005400720757e-17	28.3548612596784
hsa-mir-186	-0.66248327918394	9.26492567412427	-8.63634485048117	2.8358538393276e-17	1.45042107823943e-16	27.8625668773505
hsa-mir-532	0.655507700007854	8.28818974538594	8.61651321521933	3.32582910575513e-17	1.68348669167605e-16	27.7053047378605
hsa-mir-342	1.13761572087785	6.37045643896728	8.51748780931372	7.33795151530592e-17	3.67646346328082e-16	26.9245950922416
hsa-mir-7-3	0.809781748770982	-Inf	8.42866207976763	1.6089612246129e-16	7.97979758873673e-16	26.2254469338768
hsa-mir-671	0.596593548396781	2.8478826376851	8.39751452950275	1.89494214232927e-16	9.30416591883671e-16	25.9889346697941
hsa-mir-494	-1.06975031889292	-Inf	-8.36567641742683	2.64321543947697e-16	1.28496908988435e-15	25.667117284595
hsa-mir-370	-0.814506639935247	-Inf	-8.3487984827406	2.81621305854834e-16	1.35564765857572e-15	25.5993663693327
hsa-mir-128-1	0.539750544524812	4.56877703703673	8.21941423531823	7.5923650420306e-16	3.61927304430779e-15	24.6207179063775
hsa-mir-6510	-1.40296189488339	-Inf	-8.21694252699868	8.01077171393891e-16	3.78200856879231e-15	24.5814424009528
hsa-mir-18a	0.870180775663814	-Inf	8.02334185853345	3.41948288931087e-15	1.59582803765396e-14	23.13857572198
hsa-mir-17	0.873534045103208	8.35106912390257	8.02164296080989	3.44516847232831e-15	1.59582803765396e-14	23.1307451342207
hsa-mir-181c	0.632129730516259	6.44518695274591	7.99308955435122	4.27508493682038e-15	1.95444353378288e-14	22.9182010006596
hsa-mir-655	-1.07412933076211	-Inf	-7.99305363451561	4.2989796669766e-15	1.95444353378288e-14	22.9131715564531
hsa-mir-411	-0.593124871520994	-Inf	-7.981875382246	4.68949764730237e-15	2.11242508699584e-14	22.8277847053083
hsa-mir-585	-0.822925175266454	-Inf	-7.98594777345132	5.12996241786426e-15	2.28982867924668e-14	22.749906608722
hsa-mir-143	-0.73884021003416	11.570877760206	-7.93322059502935	6.70776715601161e-15	2.96712943567721e-14	22.4746701791289
hsa-mir-224	-1.11519688023518	4.213532923503	-7.89599381173774	8.86351119118986e-15	3.88569999542341e-14	22.2003303635637
hsa-mir-181a-2	0.550294671843473	8.28845199003102	7.89177073563783	9.14756385350798e-15	3.97473792218798e-14	22.1692790723402
hsa-mir-33a	0.700298299793586	-Inf	7.82513024634863	1.5056980372257e-14	6.48506786208613e-14	21.6844534358159
hsa-mir-551b	-1.11576839777026	-Inf	-7.71396354997577	3.65191248602298e-14	1.55920785272807e-13	20.8191245668018
hsa-mir-4668	1.49272015589453	-Inf	7.69788015078428	3.94417625251911e-14	1.66947460343697e-13	20.7450386099192
hsa-mir-766	0.634693730083369	2.93581745845777	7.63476706406686	6.0739601580203e-14	2.54898669879313e-13	20.3067121897573
hsa-mir-1296	-0.710060475193274	-Inf	-7.61488902843362	7.07892694402172e-14	2.9455534995887e-13	20.1570385357413
hsa-mir-3934	1.03007697924607	-Inf	7.61083373447328	7.72520847076647e-14	3.18745996566919e-13	20.1474893622442
hsa-mir-431	-0.847873542772906	-Inf	-7.58714113450892	8.61416464779334e-14	3.52462903505544e-13	19.9636014611862
hsa-mir-106b	0.646794836907248	8.09720251924517	7.57260810998435	9.52552332242607e-14	3.86531566224066e-13	19.8642922604608
hsa-mir-675	-1.25529174426968	6.34624001897629	-7.55359690378907	1.09241657546371e-13	4.39652900453017e-13	19.7296096735643
hsa-mir-7705	1.13807264809421	-Inf	7.48169677928134	1.92733449402718e-13	7.69366858997842e-13	19.2815878845402
hsa-mir-188	0.797591004179085	-Inf	7.46062499464499	2.30251537373347e-13	9.04428038802505e-13	19.1383845189515
hsa-mir-1468	-0.879631753261933	-Inf	-7.4506346383921	2.29665833259981e-13	9.04428038802505e-13	18.999970427825
hsa-mir-651	1.09243726827251	-Inf	7.42475046983471	2.74905991625972e-13	1.07126064990756e-12	18.828369797136
hsa-mir-200c	0.681054134150565	9.91485740444235	7.3981205460204	3.31318122209092e-13	1.28092281893436e-12	18.6392910820262
hsa-mir-6854	0.673005611871186	-Inf	7.36353553852134	4.32292165816147e-13	1.65824572981037e-12	18.4389597084369
hsa-mir-485	-0.490435332137923	-Inf	-7.33171789959359	5.2950955400157e-13	2.01542008538582e-12	18.1788660468937
hsa-mir-676	-0.622973967470119	-Inf	-7.33011590684954	5.39641317045172e-13	2.03818374360907e-12	18.161109893632
hsa-mir-503	0.991603100194069	-Inf	7.30411383439129	6.43129508084743e-13	2.41050830892831e-12	17.999176218091
hsa-mir-381	-0.690523130541183	5.68682998605354	-7.28887457683221	7.14084917331254e-13	2.65617950310338e-12	17.8851033906914
hsa-mir-24-2	0.554085448546623	8.39228282894376	7.24979723866195	9.37611520981802e-13	3.46140794588019e-12	17.6177331259614
hsa-mir-935	-1.49610811860396	-Inf	-7.24335280726818	1.01466605555837e-12	3.71791815879969e-12	17.549634289214
hsa-mir-148b	0.629057979429112	6.99831564341224	7.21273687350181	1.21253011027136e-12	4.41001691957953e-12	17.3653366852965
hsa-mir-940	1.05241621202367	3.60800594056086	7.1655147594372	1.67987280188615e-12	6.06483489504485e-12	17.0453932152287
hsa-mir-1343	-1.05123915863531	-Inf	-7.1718637423835	2.38072571938205e-12	8.5323819577853e-12	16.8372506761875
hsa-mir-6761	-0.58182169496091	-Inf	-7.01740597386279	4.83496028931341e-12	1.72026485656006e-11	16.0368008511839
hsa-mir-192	0.576173885112724	6.32865564987137	7.00329237376525	5.07714985954074e-12	1.7934392669313e-11	15.9605076351085
hsa-mir-154	-0.77461967875411	-Inf	-6.99019773836615	5.56831061989359e-12	1.95288608169125e-11	15.8704848039729
hsa-mir-539	-1.22343046666559	4.75612988156831	-6.98421515476346	5.77418932533074e-12	2.01072833953007e-11	15.8343787621301
hsa-mir-383	-0.919127161268145	-Inf	-7.03891419118351	8.09393595677503e-12	2.79867785547644e-11	15.6368451010359
hsa-mir-432	-0.634235173002961	-Inf	-6.93225170966794	8.25559568436732e-12	2.83461362309396e-11	15.4850798360455
hsa-mir-421	0.935373451703444	-Inf	6.92316624280177	8.8858387596627e-12	3.02982418819054e-11	15.4551397205972
hsa-mir-107	0.431460799035576	4.33624902299871	6.91039167369901	9.47257940663458e-12	3.20761137148798e-11	15.349188121214
hsa-mir-7-1	0.657537799680863	4.46886018284824	6.86246620369231	1.30311412913045e-11	4.3823906671442e-11	15.0366738024792
hsa-mir-126	-0.674027928826013	8.48627691939053	-6.79940716938158	1.97686347910769e-11	6.60299298123726e-11	14.6284432369244
hsa-mir-215	-1.30527268470449	-Inf	-6.74695150360941	2.81271272061198e-11	9.33136449878705e-11	14.2843383558248
hsa-mir-331	0.492411284091538	3.83090159672777	6.74446199422319	2.83473906117736e-11	9.34132133582608e-11	14.2754963026072
hsa-mir-937	1.23774426940486	-Inf	6.65831835126125	4.97612537413048e-11	1.62885170579871e-10	13.7251132252585
hsa-mir-184	1.65664996570003	-Inf	6.64851322114553	5.56792863078508e-11	1.81049864749369e-10	13.7583698942481
hsa-mir-98	0.537902900316391	5.38874234220765	6.63587453500108	5.73669658530852e-11	1.85290201049416e-10	13.5855473631387
hsa-mir-5586	0.929951953848476	-Inf	6.63497575419619	5.77380870887183e-11	1.85290201049416e-10	13.5793359285833
hsa-mir-133a-2	-0.738959914775558	-Inf	-6.66329270623021	5.91801221894473e-11	1.88684675292329e-10	13.5916869571938
hsa-mir-3614	0.673059787795971	-Inf	6.62804603242881	6.15250730326685e-11	1.94624967654278e-10	13.5486706150218
hsa-mir-656	-0.64253493184416	-Inf	-6.62693802554436	6.18360386029885e-11	1.94624967654278e-10	13.5147700387033
hsa-mir-4746	1.1337219769948	-Inf	6.61233950631332	6.73211687387753e-11	2.1053945127859e-10	13.4472845933726
hsa-mir-769	0.433221165461736	4.43102899210277	6.60133038702882	7.16403956043603e-11	2.2262933064393e-10	13.3681746993779
hsa-mir-33b	1.33328248756189	-Inf	6.52519177122228	1.18974630902124e-10	3.6739964637071e-10	12.9547516182588
hsa-mir-4724	1.29992387026323	-Inf	6.50538474049031	1.55535794168489e-10	4.77300468354552e-10	13.019708533037
hsa-mir-7706	0.940840476572464	-Inf	6.39857830645392	2.59421499205589e-10	7.91155006894064e-10	12.1163257879098
hsa-mir-151a	0.515441636969854	8.07008191562133	6.38952639476911	2.73718855033489e-10	8.29604677910143e-10	12.0578257799403
hsa-mir-3677	0.993407619962491	-Inf	6.38012757343694	2.91397224916046e-10	8.77767100820727e-10	12.014446063596
hsa-mir-142	0.700960348705373	7.86306824876568	6.30551717163132	4.60952965400079e-10	1.38004820738682e-09	11.5488390667971
hsa-mir-543	-0.662619312516758	-Inf	-6.27133962755938	5.71902634978456e-10	1.70184359863286e-09	11.3392542949679
hsa-mir-134	-0.762939920344518	7.54216346265204	-6.25714648709136	6.20594386183725e-10	1.8356135157603e-09	11.2585585551027
hsa-let-7i	0.329199992891463	8.06373315680289	6.17144758003036	1.04594392982496e-09	3.07520041643147e-09	10.7492746525921
hsa-mir-3127	0.611068943796431	-Inf	6.16065672920749	1.11872467286452e-09	3.26960603795524e-09	10.6896794275983
hsa-mir-877	0.539142786936115	-Inf	6.14994532892712	1.20131533298086e-09	3.49021200292073e-09	10.6632351220357
hsa-mir-1262	-0.830291371914083	-Inf	-6.13431702252612	1.88774263571575e-09	5.45224490668491e-09	10.2883179046983
hsa-mir-19a	0.64163207884499	4.04053239387516	6.03398838966234	2.38482893803213e-09	6.84766671680571e-09	9.94582102187339
hsa-mir-7156	0.991184882265721	-Inf	6.03615319197551	2.4363859269177e-09	6.9550319192825e-09	10.0183866673349
hsa-mir-5694	1.00443742739236	-Inf	6.03757343423004	2.56581465992798e-09	7.28216761863952e-09	10.0215118755428
hsa-mir-545	0.603316531772948	-Inf	6.01578876104564	2.76580270266083e-09	7.80465015520959e-09	9.88247174073967
hsa-mir-150	-0.71330418068121	9.53566278666886	-6.00088610965082	2.90141100315465e-09	8.11194491307567e-09	9.75481736918161
hsa-mir-629	0.425041563960776	6.31524716635859	6.00051711023373	2.90774400142835e-09	8.11194491307567e-09	9.75269364240621
hsa-mir-5684	0.580737777679945	-Inf	5.98714493428542	3.32704618682393e-09	9.2292637159918e-09	9.7474243084232
hsa-mir-4326	0.843588354754211	-Inf	5.95721908683944	3.96804913485775e-09	1.09455737371638e-08	9.60662042760161
hsa-mir-203b	1.26506742605801	-Inf	5.94735644285154	4.0113225001307e-09	1.10031248467272e-08	9.45841844578838
hsa-mir-376b	-0.764089487497176	-Inf	-5.94927167803491	4.23086732680836e-09	1.15408658747939e-08	9.42553572612859
hsa-mir-205	-1.32273079880814	7.88222734625791	-5.8937144736074	5.43874018069729e-09	1.47537095509523e-08	9.14305566572225
hsa-mir-944	-1.03825390618676	-Inf	-5.83832826285665	7.67219426547538e-09	2.06980625513649e-08	8.81909526981251
hsa-mir-3170	0.597151229738554	-Inf	5.81748794845018	8.94745600776253e-09	2.40065622940514e-08	8.80890079029174
hsa-mir-1228	-0.959367306087775	-Inf	-5.79928302624207	1.0343438093886e-08	2.76012396961849e-08	8.61165081000297
hsa-mir-93	0.359092122202851	11.0216206688744	5.7349866419432	1.35450625270075e-08	3.59493281122199e-08	8.2556887964189
hsa-mir-185	0.452257123953735	5.39037289724003	5.72050206048793	1.47052841691157e-08	3.88187877797625e-08	8.17582810970808
hsa-mir-505	-0.387831217158376	3.95780676609215	-5.67839386368216	1.86546662642951e-08	4.89809686404753e-08	7.94472708683746
hsa-mir-433	-0.700661696196953	-Inf	-5.57100419594528	3.54566872300681e-08	9.2602305478529e-08	7.34354265259825
hsa-mir-5699	0.395291048500427	-Inf	5.5359399081274	4.20646929570985e-08	1.09279175883256e-07	7.2083852233197
hsa-mir-605	-0.48201379841931	-Inf	-5.48150950401223	5.7365671923218e-08	1.48244973233158e-07	6.86888626461798
hsa-mir-487b	-0.598477073785262	-Inf	-5.46612723122683	6.05109449797062e-08	1.55554314057779e-07	6.80324906271177
hsa-mir-375	0.53941869639849	11.0505544854163	5.35099566261554	1.12528642312593e-07	2.87768559247308e-07	6.20208209261161
hsa-mir-125a	-0.527301842874877	9.12951158746652	-5.31499353879321	1.36336117771741e-07	3.46844734849352e-07	6.0163458959498
hsa-mir-330	0.470259846976481	4.58470851463632	5.29951046765612	1.48014425779489e-07	3.74613830194479e-07	5.93682894722525
hsa-mir-129-2	-0.89313435215202	-Inf	-5.26453478609638	1.93421069960643e-07	4.87024335131671e-07	5.73205739440723
hsa-mir-323a	-0.392461859971095	-Inf	-5.19718034263773	2.553000293407e-07	6.39552624521855e-07	5.41779741831368
hsa-mir-21	0.0698794247084016	12.2505429755127	5.08845519739764	4.44369815697037e-07	1.10754101272713e-06	4.87461216377922
hsa-mir-2110	-0.500803494453271	-Inf	-5.08856665379111	4.54117611460192e-07	1.12611993548967e-06	4.92205465884147
hsa-mir-376a-2	-0.590594504108639	-Inf	-5.10770850698243	5.18253027607531e-07	1.27870470630803e-06	4.94573322813173
hsa-mir-3200	0.674627685760614	-Inf	5.04661620207432	5.59053100682234e-07	1.37247536217488e-06	4.71984179050988
hsa-mir-106a	0.506935913383362	-Inf	5.02396982553524	6.17060248416116e-07	1.50734617896673e-06	4.55802127933552
hsa-mir-488	-0.525282339461392	-Inf	-5.04825593095177	6.29287123227355e-07	1.52960384903283e-06	4.64709545859713
hsa-mir-3678	0.69779221834464	-Inf	4.948139999156	9.7084177967593e-07	2.34819366414227e-06	4.40116090063538
hsa-mir-194-2	0.415976144251197	5.95021360922478	4.92127962347756	1.03238066065718e-06	2.48479855089547e-06	4.06208050497486
hsa-mir-369	-0.468649661600593	-Inf	-4.82077915010915	1.69508033033845e-06	4.05992410827404e-06	3.58540974219983
hsa-mir-15b	0.395748903744589	8.75848711309675	4.81404661630445	1.74993905161627e-06	4.17097123467761e-06	3.55439023088103
hsa-mir-6503	-0.31035969285151	-Inf	-4.81081193641037	1.81845042972332e-06	4.31332928016498e-06	3.5560407919586
hsa-mir-589	0.371347276446799	5.47345964165448	4.78391037799647	2.02598119327415e-06	4.7824844514308e-06	3.4136172800952
hsa-mir-4501	1.44370692155811	-Inf	4.80896967546722	2.04475164575454e-06	4.80369884241856e-06	3.94155691151112
hsa-mir-556	0.789710965140496	-Inf	4.76526505855056	2.30335412450525e-06	5.38546131015275e-06	3.42249882725058
hsa-mir-455	0.466707994812628	7.02844504875002	4.74348759559426	2.46270234512926e-06	5.73074337184107e-06	3.22610932314167
hsa-mir-223	-0.408218942353654	6.51058392677716	-4.74207012602452	2.47955235202035e-06	5.74273681529241e-06	3.21956152905933
hsa-let-7f-2	0.282742870163214	10.8101299901007	4.69406999172521	3.12030694358616e-06	7.19282023145918e-06	2.99892807542115
hsa-mir-3913-1	0.683321100887724	-Inf	4.68807876562706	3.24526994021711e-06	7.44592308713366e-06	3.00800575529259
hsa-mir-30e	0.357585057326645	10.9751311391378	4.61389325589556	4.55989973045104e-06	1.04135384541928e-05	2.63515017906406
hsa-mir-660	0.32123337923724	3.64596802249651	4.5976760678612	4.92015414667487e-06	1.11842392871174e-05	2.5622941199528
hsa-mir-708	0.352062870373018	4.96772650155161	4.55485639299179	6.00737575584135e-06	1.35927257885627e-05	2.37109929940666
hsa-mir-28	-0.353382604653509	8.94745452875443	-4.54955004114472	6.15715832361151e-06	1.38677281508865e-05	2.34752444848536
hsa-mir-500b	0.374866341114815	-Inf	4.54457061225618	6.30293817091785e-06	1.4131244940277e-05	2.32528065099749
hsa-mir-190a	-0.633950305714458	-Inf	-4.53857981438013	6.48638589455555e-06	1.44764339737581e-05	2.29829045018564
