logFC	AveExpr	t	P.Value	adj.P.Val	B
6490	-0.2468350674986	0.196058326959829	-4.65717406300189	3.91670057836869e-06	1.16553428501455e-05	3.43015993921365
81620	-0.594163288215422	0.250147479220993	-4.64814401680721	4.0860881732868e-06	1.20621322875426e-05	3.38972090775587
9077	-0.315042546925258	0.19748145408	-4.62607750388409	4.53014142708889e-06	1.32668427507603e-05	3.29120915509684
7529	-0.218037957627322	0.147750165368	-4.62043569813812	4.65090628415324e-06	1.35132631405712e-05	3.26609262807938
4771	0.349377391643008	-0.38427549824	4.58631422315726	5.44986632304453e-06	1.57109427594018e-05	3.11479881702322
1385	-0.558306992093411	0.262907994269498	-4.57088709776382	5.85288699998996e-06	1.67419790929945e-05	3.04673936756748
1981	0.416189756971776	-0.172362742672	4.55741427933858	6.22810793317432e-06	1.76782448257025e-05	2.98747710014645
7158	0.496655162032483	-0.294086641888	4.49793269020076	8.1786348540078e-06	2.30375287109075e-05	2.72779568320282
2002	-0.359334699814378	0.194439489432718	-4.48063025288266	8.84809389811338e-06	2.47344443060897e-05	2.6528577504335
7408	0.387617549795468	0.0457844991699611	4.47524284759392	9.06704442775121e-06	2.51559352920316e-05	2.62957984160887
3725	-0.207980335724528	0.082148994032	-4.46010937952084	9.71019766641865e-06	2.67392756634961e-05	2.56433164278764
4851	-0.25043943395892	0.041030235784	-4.45089353862928	1.01230208841311e-05	2.76695904166251e-05	2.5246989666712
3099	0.943581262258159	-0.142337693391826	4.42814900013015	1.12149974121226e-05	3.04289268020091e-05	2.42721545995443
7465	0.60612802245918	-0.221174679095443	4.38754496495376	1.3450432488613e-05	3.62278072138554e-05	2.25435211107257
5460	-0.507885947088515	0.11981194454318	-4.38342832977735	1.36994928164905e-05	3.66312525310507e-05	2.23690993428418
4361	-0.233717628356198	0.205165712528	-4.37492216614668	1.42281648729404e-05	3.77711714972301e-05	2.20091809899945
84557	-0.356496335502111	-0.0282829986292485	-4.36202349092736	1.50672097765269e-05	3.97128600538459e-05	2.14646582438694
10533	0.342871027568799	0.0616013490424888	4.33560263153848	1.69358531411199e-05	4.43214880076116e-05	2.03540142255863
637	-0.283289288840271	0.13007646936	-4.31594068988477	1.8468043989729e-05	4.7858944102188e-05	1.95316152052541
4627	0.352852863079071	0.048864387832	4.31497067059719	1.85469620775417e-05	4.7858944102188e-05	1.94911333827632
84335	-0.210072218567511	-0.0522420472617346	-4.29283430831606	2.04379290135273e-05	5.23721930971638e-05	1.85696466746591
29126	-0.248504592139707	0.11441697168	-4.22631153611621	2.72915258030575e-05	6.94522277332981e-05	1.58273566526274
1956	-0.24985535745033	-0.22024721744	-4.21260052894227	2.89537398535377e-05	7.31776027805166e-05	1.52671682422108
2729	-0.490484571721693	0.060964815459583	-4.12597962014389	4.19054327976291e-05	0.000105191188451191	1.17678984262518
64783	0.639716242958833	-0.564089651376	4.1060881413485	4.55763487192264e-05	0.000113632923495909	1.09740468896978
8289	0.203845246935032	0.0673274275904	4.10358972566239	4.60584693038446e-05	0.000113768501825456	1.08745941707995
675	-0.167334652542181	0.030446553688	-4.10261764811612	4.62473584656326e-05	0.000113768501825456	1.08359148428607
197259	0.564174345428299	-0.111066003530474	4.08527357232905	4.97439059711466e-05	0.000121559611280484	1.01472471869189
942	0.245394489828923	0.0130604930659071	4.08309385215466	5.02007000188243e-05	0.000121868804650962	1.00608943225831
3925	-0.2649422130913	0.11456077384	-4.0756679546117	5.17870126387759e-05	0.000124898089305283	0.976703425479915
1969	-0.310026230835082	0.0902419124257382	-4.05502584446593	5.64505145419592e-05	0.000135261297831058	0.895284256399581
3981	-0.339178578570929	-0.016555673569041	-4.05112227947544	5.73761160704874e-05	0.000136413590178149	0.879931417453911
6240	-0.218031235626237	-0.0441312346806225	-4.04989210004115	5.76707860915751e-05	0.000136413590178149	0.875095991371897
6194	0.559451126970982	-0.5960811928	4.03192611758123	6.21413710845551e-05	0.000146052012294273	0.804636473979971
995	0.435753460820305	-0.184288728796576	4.00739231484329	6.87797553878379e-05	0.000160631200874128	0.708899408848345
3014	-0.246777202464799	-0.0196337679857902	-3.98193582175867	7.63757583275936e-05	0.000177249401401774	0.610148511309612
5781	-0.308757553433275	0.18243725274304	-3.96277843989762	8.26094709496473e-05	0.000190518092377624	0.536227553304616
7428	0.247549889400766	0.0936449078788015	3.94866911715756	8.75055955663009e-05	0.000200556302881771	0.482001872077465
115004	-0.217683698502855	-0.0961496883283933	-3.91704638690201	9.949579656271e-05	0.000226629314392839	0.361136160216546
2744	-0.290513573090561	0.00168364391766229	-3.90232610510531	0.000105592891786442	0.000239041577111638	0.305189086848674
94	-0.183469296369438	0.13652390056	-3.89395267313534	0.000109217127888137	0.000245738537748308	0.273453859721667
2597	0.817266724195831	-1.28093629488	3.8853914014888	0.000113044097094162	0.000252807708046945	0.241073854512982
83548	0.377620685846737	0.016805345088	3.81807181661517	0.000147871065705491	0.000328701344851363	-0.0111710598684054
9123	0.501813386219872	-0.0992720959380708	3.79514434568955	0.000161886495770573	0.000357701299037973	-0.0961195072098144
10111	0.234078163944332	-0.255930671888	3.78756029042249	0.000166792008264261	0.000366346732437573	-0.124111631518729
1857	0.287067885663035	-0.1387303572	3.76495786526921	0.000182256271529822	0.000397944166831386	-0.20721810442026
1938	0.423556536546035	-0.65024305832	3.75463895299843	0.000189756878402808	0.000411884047827271	-0.245001516224667
7284	0.282589453967263	0.0176128383139599	3.73227312758863	0.000207023981577403	0.000446735960245974	-0.326555265740406
9212	-0.265056674100493	-0.084962953184043	-3.70612918458918	0.000229081497729495	0.000491459724780138	-0.421294633476895
10155	0.333206283960841	-0.185127480513572	3.70122939113323	0.000233454056179641	0.000497945356822472	-0.438979411224493
931	-0.17916601165642	0.01181572824	-3.69877727453017	0.00023567167789444	0.000499786489327863	-0.447821406334377
208	0.383290693110308	-0.109084447511538	3.68048938390506	0.000252846539999298	0.000533144990055663	-0.513588115377551
841	-0.176983751907129	0.017165949776	-3.65687001468241	0.000276772539282112	0.000580278789744882	-0.598065915417264
1803	-0.217440039401605	0.127514960208	-3.59822862078697	0.000345689338322679	0.000718917811668644	-0.805550851805415
5932	-0.357322632980055	0.189265067964266	-3.59738049925796	0.00034679504194314	0.000718917811668644	-0.80852807924893
3643	0.457330462456582	-0.0271603110819549	3.58502573660309	0.000363282729880185	0.000748890096792112	-0.851821623149271
4286	-0.265728661399074	0.185955234004883	-3.53770309451961	0.000433478175681498	0.000888630260147071	-1.01632684107222
57580	0.652803460189998	0.88401384488	3.47753410082685	0.000541096734577804	0.00110311986220558	-1.22245576856853
7037	0.59724552078207	-1.13868573824	3.47548904573284	0.000545159801929055	0.00110529652149352	-1.22940203996163
3303	-0.671655902614314	0.593666211904	-3.442104443753	0.000615649524592175	0.0012413916643416	-1.34224076805884
1977	0.163846594872276	0.006274077856	3.4183785353391	0.00067081714351738	0.00134528003237996	-1.42179608611303
1499	0.617964434906961	-0.639727265344	3.41442237010915	0.000680452431329312	0.00135722674140819	-1.43500995004005
2247	-0.494590989446416	0.290965453513262	-3.3699479298195	0.000798015079762093	0.00158315894856028	-1.58254297355017
11200	0.276295187708921	-0.28980123536	3.3525187489508	0.000849039294831005	0.00167537700423872	-1.63985137489371
5241	-0.210632283463426	0.11498300888	-3.33441751368299	0.000905229465127568	0.00177675357783017	-1.69906609145722
1366	0.542342643164607	0.04046064464	3.32116135128326	0.000948550071517614	0.00185193109201058	-1.74223485461681
4067	0.260273655671532	0.105559914174301	3.30967589345272	0.000987632515768434	0.00191808630693975	-1.77950310154948
10075	0.333311098369534	-0.189828578345201	3.29267396377793	0.00104823694120062	0.00202512791258131	-1.83444246267023
301	-0.407723707781455	-0.0965491912	-3.26550561497847	0.00115228072301536	0.00221453951454514	-1.92166585173333
1111	-0.148035777534688	0.0326357484	-3.22242668856989	0.00133703758892826	0.00255630502753641	-2.05853782119857
25	-0.202562609081912	0.155793088392763	-3.14476621005698	0.00174088708304399	0.00331127491568677	-2.30083977865525
595	-0.168890257859509	0.142382583376	-3.13165061352805	0.00181928257819898	0.0034426424172073	-2.34119564050427
3717	0.277363305784449	-0.283193196528	3.11519817948533	0.00192221964415644	0.00361887269741696	-2.39158762949607
4904	-0.137705101710024	-0.080495638864	-3.10324312419052	0.00200035243449357	0.00374685303719861	-2.4280432331038
2475	0.196049696433297	-0.129200716224	3.06202165525025	0.0022927035357945	0.00427276568034429	-2.55270095358233
10987	-0.207974355755275	0.06542648736	-3.030562100725	0.00254167524309544	0.00471295560151869	-2.6467493107665
3667	-0.236582560318122	0.24929004228	-3.00378247713464	0.00277288511245999	0.00511597303248868	-2.72606390574004
2956	0.356571972579607	-0.37614979808	2.99907171575184	0.0028154949896148	0.00516874453317344	-2.73994528754887
5175	-0.164622316485332	0.12062842192	-2.98289750002801	0.00296639647841394	0.00541881336898388	-2.78744535061302
9788	0.274990283481873	-0.143244231471687	2.98044169749835	0.00298994470933129	0.00543492412681402	-2.79463566755794
10018	0.342622292640318	0.33003776456	2.97184840731591	0.00307369616650509	0.00555704950376086	-2.81975055684963
5111	0.1781417292932	-0.145938785192	2.97047791676768	0.00308724972431159	0.00555704950376086	-2.82374945764357
1000	-0.241466566323713	0.0089332484	-2.95678683228917	0.00322567853806091	0.0057780358278858	-2.86359970022374
891	0.518437037291054	-0.6546305424	2.92161561590968	0.00360766909473497	0.00637727239643917	-2.96515077221562
7534	0.239863205250711	0.00480651584	2.92099087764028	0.00361481242683168	0.00637727239643917	-2.96694391521288
10413	-0.172882201106901	-0.096806644864	-2.92043836019327	0.0036211407197962	0.00637727239643917	-2.96852945688071
6850	0.444470309426023	-0.324647226304	2.91972362085023	0.00362934201423367	0.00637727239643917	-2.97058008860009
2305	-0.278338397698687	-0.134399227536	-2.84072216952529	0.00464744517621188	0.0081275226067402	-3.19422771267259
5573	0.29817565559591	-0.0301807030035486	2.81155714247382	0.00508454397078595	0.0088499845529246	-3.27528134791149
2886	0.371411747239344	-0.155408621753616	2.8050991055498	0.0051862324290641	0.00898459984189977	-3.29311885329139
57521	0.165651297202375	0.054723832664	2.79439040038397	0.00535891815492748	0.00924037756620672	-3.32260882023796
780	0.284042827761774	0.0421711592251608	2.7653639013065	0.00585347349062889	0.0100461940374049	-3.40198960382539
5605	-0.113536382348856	-0.0497302839019309	-2.75684596431224	0.00600623419166595	0.0102606500774293	-3.42513071697519
1978	0.337360416876381	-0.050272226464	2.70685708477739	0.00697755256418306	0.0118240367021621	-3.55953333236602
6426	0.127469824814728	-0.05277811368	2.70647586600656	0.00698547425764591	0.0118240367021621	-3.5605490689026
4629	-0.747083192935973	0.38502213568	-2.66820974108378	0.00782306091714523	0.0131813218192995	-3.66179584759182
369	0.157129905301959	0.23331453096	2.65579782904763	0.00811350091243358	0.0135522351003193	-3.69433338644408
5080	-0.205233794437262	0.123187511055829	-2.6556654404777	0.00811665029043513	0.0135522351003193	-3.69467964064112
31	0.416796358671571	0.200204810544	2.64130679950524	0.0084648076210473	0.0140698829376867	-3.73213361207074
80381	0.359705477049255	0.0581763799727877	2.63542489955514	0.00861125106123922	0.0142491105004362	-3.74741899830694
10376	0.472796454675964	-0.564202363344	2.63160674652295	0.00870752384374296	0.0143440906175944	-3.75732345526559
4710	-0.135583929247713	0.164417247917866	-2.60082967815161	0.00951943720606716	0.0156118770179501	-3.83664754538835
6615	-0.160231263517031	-0.000540635919999999	-2.59907982081975	0.00956756980209989	0.0156213860928091	-3.84113015586125
5563	-0.152153954761346	-0.0599506556908841	-2.52744326533877	0.011734532785065	0.0190750775228589	-4.02210576392547
5601	0.203763284807632	0.1649807432	2.51704228428207	0.0120830291504934	0.0195554287567196	-4.04796992879212
6198	0.256957519078367	-0.027974586896	2.43512941365376	0.0151645251627961	0.0244354139086102	-4.24800828940179
3084	-0.129151787388047	0.002608522192	-2.37571548738585	0.0178148658816159	0.0285812413492012	-4.3890390611725
1612	-0.149483781646127	-0.113405147963772	-2.37027097803458	0.0180769685646285	0.0288761965383026	-4.40179161609531
3815	-0.322410560458051	0.44609710104	-2.32757590876169	0.020252355465255	0.0322117205460306	-4.50079881957232
836	0.209645740199383	-0.2253646423856	2.27104525186767	0.0234828461298938	0.0371895717679435	-4.62916809478976
440	0.275199257024604	-0.17907400944	2.2585503377574	0.0242545689621709	0.0382475895172695	-4.6571225858846
6648	-0.255574724948671	0.201586727714365	-2.23487796980083	0.0257772186370673	0.0404757177747993	-4.70966799431939
598	0.105255755227056	-0.16848186672	2.22905198241685	0.0261644249915518	0.0407519850021943	-4.72251636190482
2026	-0.178302035684132	0.085798521762471	-2.22890827886662	0.0261740391477508	0.0407519850021943	-4.72283286207712
2101	0.873670491288231	1.4096602104	2.21224285800624	0.0273099631297995	0.0423419176256135	-4.75940142769834
7019	0.198758411219105	-0.0629877647311905	2.20747376043089	0.0276427743814483	0.0426785930826545	-4.76981643594477
60	0.169328428552171	0.0819657077337684	2.13433232092487	0.0332032710669173	0.0510500292653854	-4.92677322358342
2064	0.437769470886162	0.191996035712	2.11314270935763	0.03498351196848	0.0535639664579631	-4.97127128274345
4282	0.190265331731303	0.0930865418232222	2.10157924430827	0.0359890236961863	0.0548758253879866	-4.99536990377776
7249	0.16853673257647	-0.0301120064	2.09322463521528	0.0367307865861479	0.0557763796308171	-5.01270004391305
