ENSG00000111206	3.4765477531195
ENSG00000113368	2.3592998155302
ENSG00000136826	-2.82076806429211
ENSG00000117139	1.17435114211757
ENSG00000157554	-1.56347486210153
ENSG00000130522	-1.387628682418
ENSG00000101412	2.03569486404113
ENSG00000155090	-1.31321887586857
ENSG00000120738	-2.83259922948224
ENSG00000170345	-2.7081050629162
ENSG00000148737	-1.27691215756175
ENSG00000112658	-0.878259851974633
ENSG00000083307	1.53179189747505
ENSG00000123388	3.71149491957584
ENSG00000083093	0.638599441219599
ENSG00000137203	1.53388455683627
ENSG00000116833	-1.19388646986721
ENSG00000012048	1.1996259254941
ENSG00000172216	-1.13393866931539
ENSG00000164754	0.885267684426684
ENSG00000177606	-1.28773074851023
ENSG00000122779	0.598022322932554
ENSG00000136997	-1.27260311856176
ENSG00000123374	0.584506081152461
ENSG00000154727	-0.362170423666191
ENSG00000135374	-3.05205392693541
ENSG00000186350	-0.581169405636555
ENSG00000141867	0.433549743323146
ENSG00000196591	0.619159931227389
ENSG00000197122	0.564823127388044
ENSG00000173473	0.41007530341618
ENSG00000205250	-0.362365864829783
ENSG00000095564	-0.438372289157317
ENSG00000116809	0.465621491653685
ENSG00000140009	-0.825025827807584
ENSG00000185630	0.662924342726905
ENSG00000084093	0.288717934970776
ENSG00000165684	0.334519576257116
ENSG00000175592	-1.0764757647369
ENSG00000129514	1.79236715223683
ENSG00000107485	1.33854980050656
ENSG00000143437	-0.283543759419831
ENSG00000125952	0.298269959782996
ENSG00000118007	-0.393990464216132
ENSG00000071655	0.341339903591078
ENSG00000147133	-0.26030928710028
ENSG00000106546	-0.446474121210889
ENSG00000197905	0.454898956068563
ENSG00000100219	0.701540755368262
ENSG00000173039	-0.197737464673465
ENSG00000124664	1.17335677640925
ENSG00000171940	0.419186842014568
ENSG00000075426	-0.327347881614715
ENSG00000131759	0.426086590618872
ENSG00000120690	-0.270589136002065
ENSG00000100393	-0.219765049044184
ENSG00000102974	0.120203629921742
ENSG00000181222	-0.217843857604818
ENSG00000140262	-0.155920335157395
ENSG00000169750	0.290004407692372
ENSG00000087510	-0.41795021727462
ENSG00000066336	0.287584250172634
ENSG00000269858	0.352449158023442
ENSG00000082175	-0.868561359352131
ENSG00000091831	0.616690042109042
ENSG00000172819	-0.113990158156561
ENSG00000184634	-0.0840723331383163
ENSG00000142453	0.115069733030014
ENSG00000185122	-0.0877191267498101
ENSG00000125686	0.135143049802614
ENSG00000118260	-0.04107899962997
ENSG00000185551	-0.1538891102921
ENSG00000100644	0.103770339868801
ENSG00000169083	-0.206965697254561
ENSG00000141510	0.0670074347797566
ENSG00000168610	-0.0425602076969456
ENSG00000169375	0.0280689614716106
ENSG00000260027	0.0471786177078457
ENSG00000005339	-0.0164875333881094
ENSG00000106459	-0.0101142182043615
