PGF	AHR
FOS	AHR
LINC01220	AHR
FLVCR2	AHR
TGFB3	AHR
GPATCH2L	AHR
IRF2BPL	AHR
PTPN21	AHR
C14orf159	AHR
EML1	AHR
EVL	AHR
PPP1R13B	AHR
BMF	AHR
RHOV	AHR
SPPL2A	AHR
AP4E1	AHR
GLDN	AHR
TMOD3	AHR
MAPK6	AHR
LEO1	AHR
C15orf65	AHR
ALDH1A2	AHR
USP3	AHR
ZNF609	AHR
SMAD3	AHR
PAQR5	AHR
TLE3	AHR
STRA6	AHR
CLK3	AHR
EDC3	AHR
CYP1A1	AHR
PPCDC	AHR
MESDC1	AHR
PDE8A	AHR
ABHD2	AHR
MESP1	AHR
MESP2	AHR
AP3S2	AHR
IDH2	AHR
SEMA4B	AHR
IQGAP1	AHR
FAM174B	AHR
LINC01197	AHR
NR2F2-AS1	AHR
NR2F2	AHR
IGF1R	AHR
PXDN	AHR
TAF1B	AHR
GREB1	AHR
FOSL2	AHR
SLC30A6	AHR
FEZ2	AHR
STRN	AHR
CYP1B1	AHR
CYP1B1-AS1	AHR
SOS1	AHR
MTA3	AHR
THADA	AHR
PLEKHH2	AHR
MSH2	AHR
EML6	AHR
REL	AHR
PUS10	AHR
PEX13	AHR
VPS54	AHR
SERTAD2	AHR
SPRED2	AHR
PCBP1-AS1	AHR
TGFA	AHR
HK2	AHR
VAMP5	AHR
ATOH8	AHR
EIF2AK3	AHR
TBC1D8	AHR
UXS1	AHR
RANBP2	AHR
ANAPC1	AHR
CCDC93	AHR
HS6ST1	AHR
SPOPL	AHR
KYNU	AHR
NR4A2	AHR
GPD2	AHR
BAZ2B	AHR
RBMS1	AHR
RAPGEF4	AHR
WIPF1	AHR
NFE2L2	AHR
HECW2	AHR
WDR12	AHR
NRP2	AHR
KLF7	AHR
PNKD	AHR
USP37	AHR
RQCD1	AHR
CYP27A1	AHR
DNPEP	AHR
AGFG1	AHR
ARMC9	AHR
ATG16L1	AHR
SH3BP4	AHR
AGAP1-IT1	AHR
AGAP1	AHR
MLPH	AHR
DPP9	AHR
KDM4B	AHR
RFX2	AHR
SLC25A23	AHR
EMR2	AHR
WIZ	AHR
TPM4	AHR
CIB3	AHR
FAM32A	AHR
C19orf44	AHR
ANO8	AHR
GTPBP3	AHR
GDF15	AHR
PEPD	AHR
GRAMD1A	AHR
ZNF573	AHR
SIPA1L3	AHR
SARS2	AHR
MRPS12	AHR
AKT2	AHR
PRR19	AHR
PAFAH1B3	AHR
ZNF575	AHR
ETHE1	AHR
ZNF223	AHR
PVRL2	AHR
PPP1R37	AHR
PPP5C	AHR
SLC1A5	AHR
AP2S1	AHR
ARHGAP35	AHR
NPAS1	AHR
SULT2B1	AHR
ZNF580	AHR
ZNF581	AHR
CCDC106	AHR
ZSCAN5A	AHR
SLC27A5	AHR
ZNF141	AHR
SH3BP2	AHR
AFAP1	AHR
ABLIM2	AHR
SH3TC1	AHR
CPEB2	AHR
TMEM156	AHR
KLHL5	AHR
UGDH	AHR
RBM47	AHR
CCNG2	AHR
PLAC8	AHR
INTS12	AHR
AP1AR	AHR
PGRMC2	AHR
TBC1D9	AHR
RNF150	AHR
INPP4B	AHR
PRMT9	AHR
FAM160A1	AHR
TBL1X	AHR
PHKA2	AHR
PRPS1	AHR
TSC22D3	AHR
ELF4	AHR
AIFM1	AHR
CMBL	AHR
TRIO	AHR
DNAJC21	AHR
NADK2	AHR
PRKAA1	AHR
PDE4D	AHR
MCCC2	AHR
ENC1	AHR
WDR41	AHR
SSBP2	AHR
PJA2	AHR
GRAMD3	AHR
SAR1B	AHR
TGFBI	AHR
CTNNA1	AHR
SIL1	AHR
CXXC5	AHR
DIAPH1	AHR
FBXO38	AHR
SH3TC2	AHR
GALNT10	AHR
FAXDC2	AHR
RNF145	AHR
NPM1	AHR
ERGIC1	AHR
CREBRF	AHR
STC2	AHR
LINC01485	AHR
ZFP62	AHR
VAPA	AHR
ANKRD29	AHR
SS18	AHR
DTNA	AHR
ZBTB7C	AHR
ATP8B1	AHR
KIAA0020	AHR
TTC39B	AHR
CCDC171	AHR
MLLT3	AHR
CDKN2B-AS1	AHR
AQP3	AHR
PGM5	AHR
AGTPBP1	AHR
ROR2	AHR
LINC00475	AHR
ZNF169	AHR
FBP1	AHR
C9orf3	AHR
CDC14B	AHR
RAD23B	AHR
UGCG	AHR
RP11-4O1.2	AHR
HSDL2	AHR
DENND1A	AHR
GAPVD1	AHR
FAM129B	AHR
TRUB2	AHR
LINC00963	AHR
ASS1	AHR
LCN12	AHR
ANAPC2	AHR
SSNA1	AHR
ENTPD8	AHR
PNPLA7	AHR
ZBTB4	AHR
POLR2A	AHR
LINC00324	AHR
CTC1	AHR
PFAS	AHR
KRBA2	AHR
ALDH3A1	AHR
KSR1	AHR
FAM222B	AHR
DHRS13	AHR
MYO18A	AHR
RP11-1094M14.11	AHR
CCR7	AHR
KRT41P	AHR
KRT13	AHR
JUP	AHR
LEPREL4	AHR
HDAC5	AHR
SP2-AS1	AHR
PNPO	AHR
PRR15L	AHR
CDK5RAP3	AHR
NFE2L1	AHR
ABCC3	AHR
CUEDC1	AHR
VEZF1	AHR
RAD51C	AHR
TRIM37	AHR
YPEL2	AHR
VMP1	AHR
INTS2	AHR
MARCH10	AHR
DCAF7	AHR
CCDC47	AHR
SCN4A	AHR
SNORD104	AHR
BPTF	AHR
ABCA5	AHR
LINC00511	AHR
GPRC5C	AHR
RAB37	AHR
NAT9	AHR
RECQL5	AHR
SMIM5	AHR
SAP30BP	AHR
H3F3B	AHR
CYGB	AHR
PRCD	AHR
ST6GALNAC1	AHR
SEC14L1	AHR
PGS1	AHR
SECTM1	AHR
SLC2A11	AHR
XBP1	AHR
ASCC2	AHR
SFI1	AHR
LARGE	AHR
MYH9	AHR
PLA2G6	AHR
MAFF	AHR
KDM5A	AHR
SCNN1A	AHR
LAG3	AHR
MAGOHB	AHR
DDX47	AHR
RPL13AP20	AHR
GPRC5A	AHR
KIAA1467	AHR
FGD4	AHR
SCAF11	AHR
HDAC7	AHR
VDR	AHR
PFKM	AHR
ASB8	AHR
FMNL3	AHR
LIMA1	AHR
SLC11A2	AHR
KRT80	AHR
KRT7	AHR
KRT86	AHR
RARG	AHR
BAZ2A	AHR
DTX3	AHR
OS9	AHR
LRIG3	AHR
RASSF3	AHR
MYRFL	AHR
OSBPL8	AHR
E2F7	AHR
TMTC2	AHR
C12orf79	AHR
BTG1	AHR
NTN4	AHR
C12orf73	AHR
APPL2	AHR
TCP11L2	AHR
CKAP4	AHR
NAA25	AHR
TRAFD1	AHR
TPCN1	AHR
MED13L	AHR
LINC00173	AHR
C12orf49	AHR
RNFT2	AHR
VSIG10	AHR
TAOK3	AHR
CIT	AHR
CCDC64	AHR
SIRT4	AHR
TMEM120B	AHR
CLIP1	AHR
KNTC1	AHR
ABCB9	AHR
PITPNM2	AHR
NCOR2	AHR
UBC	AHR
DHX37	AHR
AACS	AHR
ELL	AR
AHCY	AR
HIST1H2BN	AR
ZBTB16	AR
AAK1	AR
MTMR9	AR
DOCK5	AR
FAM110B	AR
NDUFAF6	AR
CAB39L	AR
DNAL1	AR
EML5	AR
ZNF341	AR
SPATA6	AR
PRKACB	AR
LINC01057	AR
C4BPB	AR
DISC1	AR
KNSTRN	AR
FAM214A	AR
NEDD4	AR
TPM1	AR
LTN1	AR
SS18	AR
CDKN1A	AR
PRDM1	AR
NT5DC1	AR
IL22RA2	AR
EPN1	AR
IQGAP2	AR
UBE2FP1	AR
FLNB	AR
RPL22L1	AR
MASP1	AR
BCL6	AR
TPRG1	AR
TPRG1-AS1	AR
GPRC5B	AR
CES2	AR
PPFIBP2	AR
FAM107B	AR
PER1	AR
SMARCD2	AR
TMC6	AR
CCDC57	AR
NFXL1	AR
FNIP2	AR
MGRN1	AR
CENPN	AR
CMC2	AR
ASAH1	AR
FRMD6	AR
TMEM260	AR
CDCA7L	AR
ATP8A1	AR
ZFAND3	AR
CD164	AR
PTP4A2	AR
ASH1L-AS1	AR
ASH1L	AR
YY1AP1	AR
VDR	AR
MAT2A	AR
SIPA1L3	AR
RPH3AL	AR
SMG6	AR
DVL2	AR
CTDNEP1	AR
ELP5	AR
CHD3	AR
USP43	AR
RAI1	AR
EPN2	AR
SPECC1	AR
TOB1-AS1	AR
TMEM100	AR
ANKFN1	AR
C17orf67	AR
ERN1	AR
SLC16A6	AR
ARSG	AR
BAIAP2	AR
DUS1L	AR
ASB13	AR
LINC00844	AR
CCDC6	AR
WBP1L	AR
ITPRIP	AR
CTBP1	AR
G3BP2	AR
FAM198B	AR
EVA1C	AR
UBE2G2	AR
SKI	AR
PEX10	AR
GPR153	AR
ACOT7	AR
RERE	AR
TMEM201	AR
VPS13D	AR
MAP3K6	AR
EDN2	AR
BCAR3	AR
HMGCS2	AR
ADAMTSL4	AR
EFNA1	AR
DUSP27	AR
CREG1	AR
GPR161	AR
SLC19A2	AR
GLUL	AR
ETNK2	AR
PLEKHA6	AR
C1orf116	AR
PFKFB2	AR
MARC1	AR
ARF1	AR
ASCC2	AR
RNF215	AR
MB	AR
DMC1	AR
SUN2	AR
GRAP2	AR
TNRC6B	AR
PACSIN2	AR
TTLL12	AR
PLCB4	AR
COMMD7	AR
CTNNBL1	AR
TTI1	AR
WISP2	AR
ZMYND8	AR
GABRB3	AR
MAPK6	AR
ANP32A	AR
GRAMD2	AR
BBS4	AR
ARID3B	AR
SNX33	AR
IMP3	AR
ANPEP	AR
FAM174B	AR
IGF1R	AR
ELF1	AR
WBP4	AR
TPT1	AR
TPT1-AS1	AR
COL4A2	AR
GREB1	AR
TMEM163	AR
BTF3L4P2	AR
MYO1B	AR
PER2	AR
NARFL	AR
NTHL1	AR
METTL9	AR
POLR3E	AR
TOX3	AR
MT1X	AR
ESRP2	AR
KCNQ1	AR
SLC22A18AS	AR
OSBPL5	AR
GALNT18	AR
MICAL2	AR
NUCB2	AR
ABCC8	AR
EHF	AR
PTPRJ	AR
NEAT1	AR
SLC29A2	AR
TSKU	AR
ADAMTS8	AR
ACAD8	AR
CHRNA2	AR
AGPAT6	AR
TPD52	AR
WWP1	AR
DECR1	AR
NBN	AR
MED30	AR
PVT1	AR
OPLAH	AR
PSEN1	AR
TTLL5	AR
FOXN3	AR
CCDC88C	AR
NPR2	AR
PHF19	AR
RBM18	AR
FAM129B	AR
ARRDC1	AR
LINC00940	AR
SCNN1A	AR
LTBR	AR
FGD4	AR
CSAD	AR
CRADD	AR
NTN4	AR
GOLGA3	AR
VILL	AR
SEC22C	AR
LARS2	AR
SCAP	AR
PRKCD	AR
CD47	AR
PDIA5	AR
KLF15	AR
RUVBL1	AR
PXYLP1	AR
GYG1	AR
DHX36	AR
TIPARP-AS1	AR
TIPARP	AR
MCCC1	AR
ARHGEF28	AR
ZBED3-AS1	AR
ANKRD32	AR
KIAA0825	AR
RFESD	AR
LINC01554	AR
HSD17B4	AR
CTNNA1	AR
PCDH1	AR
ARHGAP26	AR
NDST1	AR
TBC1D9B	AR
TRIM52-AS1	AR
RREB1	AR
UQCC2	AR
FKBP5	AR
ARMC12	AR
CLPSL2	AR
CLPSL1	AR
PGC	AR
RP3-475N16.1	AR
CITED2	AR
PHF8	AR
SUN1	AR
INMT	AR
IGFBP3	AR
ZNF394	AR
ATXN7L1	AR
ST7	AR
TSPAN33	AR
MKLN1	AR
LINC-PINT	AR
EPHB6	AR
GDF15	AR
CRTC1	AR
HPN	AR
PSMD8	AR
CNTD2	AR
MTCL1	AR
GNAL	AR
LAMA3	AR
TRAPPC8	AR
CNDP2	AR
WIPI1	AR
ST3GAL6	AR
ALPK2	AR
SESN1	AR
PHACTR4	AR
DNASE2B	AR
ATP1A2	AR
KCTD3	AR
ASPH	AR
LACTB2	AR
XKR9	AR
WNK1	AR
MYBPC1	AR
VPS13C	AR
ALDH1A3	AR
PKD2	AR
FRMD4A	AR
SASH1	AR
TRIP10	AR
CALD1	AR
SETD5	AR
MBNL1	AR
MBNL1-AS1	AR
ALDH4A1	AR
BCL9	AR
SUCO	AR
MIA3	AR
RALY	AR
RBBP8NL	AR
MAST4	AR
ITPR1	AR
LMCD1-AS1	AR
LMCD1	AR
EMC3	AR
ANKRD28	AR
TOP2B	AR
NISCH	AR
LRIG1	AR
MITF	AR
FOXP1	AR
NXPE3	AR
HGD	AR
CCDC58	AR
FAM162A	AR
ITGB5	AR
EEFSEC	AR
TOPBP1	AR
PPP2R3A	AR
SLC25A36	AR
CPHL1P	AR
TM4SF1	AR
TM4SF1-AS1	AR
WWTR1	AR
ARHGEF26-AS1	AR
MME	AR
GFM1	AR
FNDC3B	AR
THPO	AR
LPP	AR
TNK2	AR
PAK2	AR
SHROOM2	AR
MID1	AR
TSPYL2	AR
MBOAT2	AR
KCNS3	AR
PUM2	AR
BIRC6	AR
LTBP1	AR
EML6	AR
SPRED2	AR
ANXA4	AR
GCFC2	AR
TBC1D8	AR
TMEM87B	AR
PSD4	AR
ACTR3	AR
C2orf76	AR
DBI	AR
SPOPL	AR
LYPD6	AR
PLA2R1	AR
COBLL1	AR
SLC38A11	AR
SLC25A12	AR
RAPGEF4	AR
PDE11A	AR
RBM45	AR
ITGA4	AR
IDH1	AR
KANSL1L	AR
DNPEP	AR
HDAC4	AR
EBF4	AR
SMOX	AR
ABHD12	AR
CDK5RAP1	AR
UQCC1	AR
KLF6	AR
FAM13C	AR
ANK3	AR
HNRNPH3	AR
HK1	AR
USP54	AR
KAT6B	AR
C10orf11	AR
FAM35A	AR
GLUD1	AR
TM9SF3	AR
GSTO2	AR
XPNPEP1	AR
ADD3	AR
FAM160B1	AR
CACUL1	AR
CTBP2	AR
PKMYT1	AR
PARN	AR
COQ7	AR
EEF2K	AR
KAT8	AR
ABCC11	AR
CHD9	AR
FTO	AR
MT2A	AR
NUP93	AR
WWP2	AR
USP10	AR
GSE1	AR
SLC7A5	AR
GOLPH3	AR
FCHO2	AR
PAPD4	AR
ZFYVE16	AR
ELL2	AR
LNPEP	AR
FEM1C	AR
PRRC1	AR
HSPA9	AR
SIL1	AR
FBXO38	AR
FAXDC2	AR
RNF145	AR
FBXW11	AR
LDLRAD4	AR
KCTD1	AR
SETBP1	AR
SMAD4	AR
NEDD4L	AR
DOCK8	AR
KANK1	AR
SMARCA2	AR
PPAPDC2	AR
RCL1	AR
UHRF2	AR
KDM4C	AR
B4GALT1-AS1	AR
B4GALT1	AR
LINC01504	AR
TLE4	AR
TLE1	AR
GOLM1	AR
GALNT12	AR
TNC	AR
C5	AR
GAPVD1	AR
MAPKAP1	AR
BRD3	AR
RXRA	AR
EHMT1	AR
STIM1	AR
TRIM68	AR
ADM	AR
AMPD3	AR
USP47	AR
SPON1	AR
PRRG4	AR
CTNND1	AR
MALAT1	AR
CHKA	AR
PPP6R3	AR
C2CD3	AR
RAB30	AR
SMCO4	AR
AMOTL1	AR
CCDC82	AR
ARHGAP42	AR
ATM	AR
TTC12	AR
CADM1	AR
ADTRP	AR
ATXN1	AR
PTK7	AR
CD2AP	AR
EYS	AR
MYO6	AR
CCDC162P	AR
FRK	AR
COL10A1	AR
TBC1D32	AR
HDDC2	AR
HEY2	AR
AKAP7	AR
TBPL1	AR
HBS1L	AR
TNFAIP3	AR
UTRN	AR
ARID1B	AR
SPECC1L	AR
TTC28-AS1	AR
SFI1	AR
KIAA0232	AR
KLF3-AS1	AR
RHOH	AR
SRD5A3-AS1	AR
TMEM165	AR
NFKB1	AR
ELOVL6	AR
LARP1B	AR
ELF2	AR
SETD7	AR
SAP30	AR
SORBS2	AR
GET4	AR
ACTB	AR
EIF2AK1	AR
UMAD1	AR
TWISTNB	AR
RAPGEF5	AR
NOD1	AR
FAM188B	AR
GRB10	AR
GNAI1	AR
TP53TG1	AR
CROT	AR
CDK14	AR
PDK4	AR
ZKSCAN1	AR
TRIP6	AR
DOCK4	AR
GSTK1	AR
LMBR1	AR
STARD13	AR
CCDC169	AR
SETDB2	AR
RPS4XP16	AR
WDFY2	AR
MYCBP2	AR
ADIPOR2	AR
CD9	AR
RPL13AP20	AR
GPRC5A	AR
ERP27	AR
MGST1	AR
ITPR2	AR
PPFIBP1	AR
DNM1L	AR
PPHLN1	AR
PRICKLE1	AR
TWF1	AR
METTL7A	AR
TMEM5	AR
OSBPL8	AR
ATP2B1	AR
APAF1	AR
C12orf75	AR
HPD	AR
NCOR2	AR
ULK1	AR
SLC7A8	AR
NFKBIA	AR
MAP4K5	AR
C14orf166	AR
NID2	AR
GMFB	AR
KTN1	AR
PRKCH	AR
AKAP5	AR
RBM25	AR
ELMSAN1	AR
IFT43	AR
C14orf159	AR
ITPK1	AR
EVL	AR
SCIMP	AR
SCO1	AR
ADPRM	AR
MAP2K4	AR
SREBF1	AR
ALDH3A2	AR
MYO18A	AR
RFFL	AR
ACACA	AR
SP2-AS1	AR
PRR15L	AR
SKAP1	AR
ACSF2	AR
ANKRD40	AR
VMP1	AR
GPRC5C	AR
HID1-AS1	AR
HID1	AR
H3F3B	AR
CANT1	AR
SLC38A10	AR
FASN	AR
MFAP1	AR
WDR76	AR
HMGN2P46	AR
SPPL2A	AR
ICE2	AR
IQCH-AS1	AR
C15orf61	AR
SPESP1	AR
TLE3	AR
ETFA	AR
ABHD2	AR
FURIN	AR
VIMP	AR
ERRFI1	AR
CASZ1	AR
ZC3H12A	AR
TRIT1	AR
JUN	AR
LINC01135	AR
NFIA	AR
ACADM	AR
MTF2	AR
SORT1	AR
CTTNBP2NL	AR
WNT2B	AR
ANP32E	AR
SELENBP1	AR
CREB3L4	AR
SLC39A1	AR
SLC50A1	AR
UAP1	AR
ATP1B1	AR
RABGAP1L	AR
QSOX1	AR
PPP1R12B	AR
YOD1	AR
C1orf132	AR
DEGS1	AR
NVL	AR
EPHX1	AR
RAB4A	AR
KCNK1	AR
COA6	AR
LYST	AR
CD320	AR
RHPN2	AR
AKT2	AR
ERVK3-1	AR
FAM167A	AR
MTUS1	AR
PSD3	AR
CSGALNACT1	AR
SLC20A2	AR
SPIDR	AR
NSMAF	AR
SGK3	AR
TRIQK	AR
STK3	AR
VPS13B	AR
RNF19A	AR
RAD21	AR
MAL2	AR
DEPTOR	AR
MRPL13	AR
TRIB1	AR
SLC45A4	AR
KCNJ15	AR
PTPRG-AS1	AR
C3orf14	AR
ST3GAL6-AS1	AR
ARHGEF26	AR
TNIK	AR
TNK2-AS1	AR
ERCC6	AR
ACADSB	AR
ZNF350	AR
SH3TC2	AR
STON2	AR
NFIB	AR
TMEM245	AR
RGS3	AR
TRAF1	AR
NRARP	AR
RPRD1B	AR
PLB1	AR
TEX41	AR
TANK	AR
PNKD	AR
SERPINE2	AR
PTPRM	AR
CCDC68	AR
NSMCE2	AR
ABHD17C	AR
AP3S2	AR
MCTP2	AR
STPG1	AR
EIF3I	AR
F5	AR
CD55	AR
PCNXL2	AR
ST5	AR
C11orf80	AR
PAK1	AR
YTHDC1	AR
SEPT11	AR
ST6GALNAC1	AR
CYTH1	AR
DERA	AR
R3HDM2	AR
SCARB1	AR
IMMP2L	AR
TRAC	AR
LRP10	AR
STXBP6	AR
G2E3	AR
AKAP6	AR
RALGAPA1	AR
FAM179B	AR
PRPF39	AR
DNAAF2	AR
POLE2	AR
ATL1	AR
GPR137C	AR
ERO1L	AR
LGALS3	AR
DAAM1	AR
FLJ22447	AR
SYNE2	AR
TMEM229B	AR
RAD51B	AR
SRSF5	AR
PCNX	AR
AREL1	AR
SEL1L	AR
SPATA7	AR
