ENSG00000141367
ENSG00000198010
ENSG00000198597
ENSG00000179242
ENSG00000130226
ENSG00000139629
ENSG00000141837
ENSG00000183780
ENSG00000152061
ENSG00000107263
ENSG00000060709
ENSG00000198597
ENSG00000215374
ENSG00000257923
ENSG00000132437
ENSG00000176771
ENSG00000132703
ENSG00000155093
ENSG00000198010
ENSG00000139364
ENSG00000131389
ENSG00000156127
ENSG00000131068
ENSG00000183715
ENSG00000162706
ENSG00000048740
ENSG00000130226
ENSG00000006116
ENSG00000196266
ENSG00000165152
ENSG00000157680
ENSG00000060709
ENSG00000162763
ENSG00000185442
ENSG00000034239
ENSG00000146285
ENSG00000185070
ENSG00000215845
ENSG00000182667
ENSG00000140945
ENSG00000198010
ENSG00000179873
ENSG00000181234
ENSG00000184155
ENSG00000182667
ENSG00000198010
ENSG00000185274
ENSG00000183166
ENSG00000180287
ENSG00000179242
ENSG00000124275
ENSG00000179241
ENSG00000135250
ENSG00000102935
ENSG00000179242
ENSG00000198597
ENSG00000151952
ENSG00000173212
ENSG00000149948
ENSG00000185499
ENSG00000185274
ENSG00000166501
ENSG00000140406
ENSG00000130226
ENSG00000148468
ENSG00000060709
ENSG00000048740
ENSG00000158488
ENSG00000008083
ENSG00000163694
ENSG00000169717
ENSG00000162039
ENSG00000188859
ENSG00000183715
ENSG00000163694
ENSG00000048740
ENSG00000078328
ENSG00000124225
ENSG00000139971
ENSG00000172164
ENSG00000156564
ENSG00000081237
ENSG00000151952
ENSG00000065361
ENSG00000215952
ENSG00000176769
ENSG00000170234
ENSG00000204634
ENSG00000183715
ENSG00000060709
ENSG00000155093
ENSG00000146221
ENSG00000164303
ENSG00000157827
ENSG00000078328
ENSG00000145536
ENSG00000078549
ENSG00000155816
ENSG00000103342
ENSG00000104970
ENSG00000120063
ENSG00000198821
ENSG00000182667
ENSG00000125999
ENSG00000143631
ENSG00000149269
ENSG00000185274
ENSG00000142611
ENSG00000142611
ENSG00000112541
ENSG00000197635
ENSG00000129993
ENSG00000215952
ENSG00000213085
ENSG00000182667
ENSG00000234186
ENSG00000145934
ENSG00000113448
ENSG00000064692
ENSG00000100364
ENSG00000117305
ENSG00000183049
ENSG00000157680
ENSG00000181234
ENSG00000111241
ENSG00000101292
ENSG00000186487
ENSG00000182901
ENSG00000172016
ENSG00000142611
ENSG00000130226
ENSG00000182667
ENSG00000187908
ENSG00000158473
ENSG00000182667
ENSG00000083307
ENSG00000158488
ENSG00000104081
ENSG00000172340
ENSG00000172765
ENSG00000164707
ENSG00000078328
ENSG00000183715
ENSG00000104447
ENSG00000283710
ENSG00000198216
ENSG00000048392
ENSG00000183715
ENSG00000078328
ENSG00000139971
ENSG00000183715
ENSG00000171045
ENSG00000179242
ENSG00000105894
ENSG00000009830
ENSG00000142611
ENSG00000105854
ENSG00000181234
ENSG00000162687
ENSG00000171612
ENSG00000160791
ENSG00000157570
ENSG00000145536
ENSG00000198010
ENSG00000162733
ENSG00000053918
ENSG00000196266
ENSG00000104722
ENSG00000043462
ENSG00000151952
ENSG00000104970
ENSG00000185736
ENSG00000188859
ENSG00000112530
ENSG00000162849
ENSG00000198774
ENSG00000139364
ENSG00000154240
ENSG00000155093
ENSG00000149571
ENSG00000154493
ENSG00000203784
ENSG00000215845
ENSG00000198216
ENSG00000111452
ENSG00000131864
ENSG00000131864
ENSG00000146592
ENSG00000148498
ENSG00000048740
ENSG00000089012
ENSG00000185274
ENSG00000178209
ENSG00000169744
ENSG00000060709
ENSG00000163975
ENSG00000078328
ENSG00000115386
ENSG00000184155
ENSG00000186487
ENSG00000144810
ENSG00000150672
ENSG00000140403
ENSG00000078328
ENSG00000156687
ENSG00000060709
ENSG00000040341
ENSG00000196132
ENSG00000151952
ENSG00000135409
ENSG00000179242
ENSG00000214381
ENSG00000111241
ENSG00000151474
ENSG00000168995
ENSG00000206474
ENSG00000180902
ENSG00000198601
ENSG00000204248
ENSG00000154493
ENSG00000162849
ENSG00000186487
ENSG00000221745
ENSG00000147434
ENSG00000182601
ENSG00000078549
ENSG00000130226
ENSG00000206760
ENSG00000170776
ENSG00000107736
ENSG00000169717
ENSG00000156127
ENSG00000060709
ENSG00000162761
ENSG00000171729
ENSG00000176771
ENSG00000182667
ENSG00000099139
ENSG00000226496
ENSG00000197859
ENSG00000022567
ENSG00000151079
ENSG00000156970
ENSG00000280236
ENSG00000206579
ENSG00000152467
ENSG00000134954
ENSG00000172023
ENSG00000135373
ENSG00000188859
ENSG00000077092
ENSG00000078328
ENSG00000206384
ENSG00000169744
ENSG00000053524
ENSG00000182667
ENSG00000075223
ENSG00000134954
ENSG00000115363
ENSG00000075035
ENSG00000183715
ENSG00000167281
ENSG00000182601
ENSG00000198597
ENSG00000158481
ENSG00000186487
ENSG00000183023
ENSG00000106070
ENSG00000165863
ENSG00000155792
ENSG00000170965
ENSG00000140945
ENSG00000147586
ENSG00000132693
ENSG00000143412
ENSG00000167281
ENSG00000048740
ENSG00000207994
ENSG00000007968
ENSG00000176769
ENSG00000186306
ENSG00000157985
ENSG00000048740
ENSG00000059377
ENSG00000111452
ENSG00000180357
ENSG00000198010
ENSG00000186487
ENSG00000198010
ENSG00000184155
ENSG00000075035
ENSG00000092820
ENSG00000174600
ENSG00000142224
ENSG00000215952
ENSG00000112530
ENSG00000213088
ENSG00000183454
ENSG00000184647
ENSG00000187775
ENSG00000048740
ENSG00000175449
ENSG00000103647
ENSG00000145934
ENSG00000160856
ENSG00000196581
ENSG00000157087
ENSG00000215217
ENSG00000049089
ENSG00000075043
ENSG00000150867
ENSG00000198838
ENSG00000083307
ENSG00000151952
ENSG00000108578
ENSG00000112539
ENSG00000156113
ENSG00000196935
ENSG00000152689
ENSG00000166961
ENSG00000084674
ENSG00000079393
ENSG00000130939
ENSG00000067057
ENSG00000166828
ENSG00000158473
ENSG00000156650
ENSG00000183715
ENSG00000128886
ENSG00000177233
ENSG00000198597
ENSG00000174255
ENSG00000130226
ENSG00000078328
ENSG00000142611
ENSG00000182667
ENSG00000183715
ENSG00000157570
ENSG00000131378
ENSG00000119771
ENSG00000060709
ENSG00000157985
ENSG00000120885
ENSG00000177233
ENSG00000283710
ENSG00000111452
ENSG00000185274
ENSG00000091831
ENSG00000153498
ENSG00000158485
ENSG00000140945
ENSG00000146477
ENSG00000183117
ENSG00000151952
ENSG00000172016
ENSG00000002746
ENSG00000106852
ENSG00000171045
ENSG00000215547
ENSG00000241749
ENSG00000145934
ENSG00000171735
ENSG00000198216
ENSG00000158485
ENSG00000069667
ENSG00000146555
ENSG00000173320
ENSG00000112539
ENSG00000168356
ENSG00000228198
ENSG00000223614
ENSG00000048740
ENSG00000185070
ENSG00000111452
ENSG00000137103
ENSG00000180287
ENSG00000048740
ENSG00000150394
ENSG00000170786
ENSG00000112182
ENSG00000151952
ENSG00000228198
ENSG00000158258
ENSG00000132718
ENSG00000165478
ENSG00000198216
ENSG00000111846
ENSG00000186487
ENSG00000185274
ENSG00000105894
ENSG00000183117
ENSG00000255052
ENSG00000198670
ENSG00000225362
ENSG00000186487
ENSG00000183715
ENSG00000290844
ENSG00000187701
ENSG00000111452
ENSG00000158691
ENSG00000135821
ENSG00000226790
ENSG00000112530
ENSG00000113494
ENSG00000207689
ENSG00000290613
ENSG00000015133
ENSG00000198670
ENSG00000111110
ENSG00000162946
ENSG00000198010
ENSG00000215845
ENSG00000198398
ENSG00000178385
ENSG00000198010
ENSG00000169744
ENSG00000104970
ENSG00000119950
ENSG00000225968
ENSG00000133958
ENSG00000187098
ENSG00000116996
ENSG00000198216
ENSG00000128656
ENSG00000130226
ENSG00000196132
ENSG00000136205
ENSG00000185507
ENSG00000181016
ENSG00000183960
ENSG00000179639
ENSG00000186487
ENSG00000117450
ENSG00000079112
ENSG00000060709
ENSG00000204548
ENSG00000186572
ENSG00000180483
ENSG00000196171
ENSG00000152104
ENSG00000142611
ENSG00000221630
ENSG00000196782
ENSG00000182901
ENSG00000172554
ENSG00000084674
ENSG00000079102
ENSG00000186440
ENSG00000154493
ENSG00000136010
ENSG00000226496
ENSG00000159216
ENSG00000186197
ENSG00000162711
ENSG00000147724
ENSG00000060709
ENSG00000170498
ENSG00000154493
ENSG00000182667
ENSG00000198010
ENSG00000140945
ENSG00000078549
ENSG00000184007
ENSG00000154928
ENSG00000020577
ENSG00000060709
ENSG00000172379
ENSG00000117020
ENSG00000171612
ENSG00000181234
ENSG00000135916
ENSG00000175449
ENSG00000167281
ENSG00000158321
ENSG00000187840
ENSG00000198010
ENSG00000215845
ENSG00000280236
ENSG00000186487
ENSG00000185274
ENSG00000180068
ENSG00000060709
ENSG00000162711
ENSG00000139364
ENSG00000174255
ENSG00000060709
ENSG00000101292
ENSG00000175895
ENSG00000181234
ENSG00000182667
ENSG00000141564
ENSG00000187498
ENSG00000169427
ENSG00000124203
ENSG00000187957
ENSG00000164451
ENSG00000197532
ENSG00000163694
ENSG00000102886
ENSG00000181847
ENSG00000060709
ENSG00000075043
ENSG00000196184
ENSG00000187720
ENSG00000054392
ENSG00000172752
ENSG00000183715
ENSG00000170962
ENSG00000115705
ENSG00000002746
ENSG00000111319
ENSG00000110427
ENSG00000176769
ENSG00000048740
ENSG00000144218
ENSG00000181847
ENSG00000117643
ENSG00000181847
ENSG00000074590
ENSG00000198597
ENSG00000130338
ENSG00000156687
ENSG00000123191
ENSG00000228198
ENSG00000167202
ENSG00000132693
ENSG00000010810
ENSG00000155511
ENSG00000120262
ENSG00000167183
ENSG00000171101
ENSG00000144749
ENSG00000151952
ENSG00000185420
ENSG00000264424
ENSG00000111371
ENSG00000179242
ENSG00000160791
ENSG00000169744
ENSG00000184261
ENSG00000022567
ENSG00000146904
ENSG00000213886
ENSG00000077522
ENSG00000198369
ENSG00000182177
ENSG00000149256
ENSG00000070190
ENSG00000253117
ENSG00000185774
ENSG00000104723
ENSG00000143641
ENSG00000155093
ENSG00000215547
ENSG00000198369
ENSG00000172379
ENSG00000280236
ENSG00000185652
ENSG00000198010
ENSG00000172456
ENSG00000182667
ENSG00000185565
ENSG00000185736
ENSG00000142611
ENSG00000187550
ENSG00000182667
ENSG00000144040
ENSG00000043462
ENSG00000183715
ENSG00000078328
ENSG00000198597
ENSG00000183454
ENSG00000231672
ENSG00000145934
ENSG00000177186
ENSG00000203784
ENSG00000007237
ENSG00000186652
ENSG00000066032
ENSG00000223614
ENSG00000143549
ENSG00000131370
ENSG00000183715
ENSG00000112499
ENSG00000142611
ENSG00000136048
ENSG00000156687
ENSG00000078328
ENSG00000180708
ENSG00000060709
ENSG00000196132
ENSG00000155816
ENSG00000170456
ENSG00000150347
ENSG00000146221
ENSG00000104369
ENSG00000211568
ENSG00000142611
ENSG00000078328
ENSG00000186487
ENSG00000105954
ENSG00000215374
ENSG00000197275
ENSG00000206053
ENSG00000248124
ENSG00000006788
ENSG00000197177
ENSG00000160145
ENSG00000065809
ENSG00000106571
ENSG00000141556
ENSG00000198010
ENSG00000166961
ENSG00000169744
ENSG00000004948
ENSG00000109061
ENSG00000154240
ENSG00000087495
ENSG00000158488
ENSG00000176256
ENSG00000198670
ENSG00000185274
ENSG00000150636
ENSG00000125384
ENSG00000139132
ENSG00000170091
ENSG00000106541
ENSG00000198626
ENSG00000111452
ENSG00000177182
ENSG00000126262
ENSG00000196184
ENSG00000115386
ENSG00000122584
ENSG00000157985
ENSG00000158966
ENSG00000170624
ENSG00000155816
ENSG00000124493
ENSG00000155093
ENSG00000065675
ENSG00000169744
ENSG00000183638
ENSG00000077420
ENSG00000144057
ENSG00000198010
ENSG00000170858
ENSG00000185594
ENSG00000165443
ENSG00000198010
ENSG00000124831
ENSG00000187164
ENSG00000121413
ENSG00000179399
ENSG00000111452
ENSG00000111452
ENSG00000130368
ENSG00000243543
ENSG00000122254
ENSG00000100503
ENSG00000151276
ENSG00000221866
ENSG00000174099
ENSG00000131018
ENSG00000142611
ENSG00000134317
ENSG00000176769
ENSG00000147724
ENSG00000285814
ENSG00000061455
ENSG00000218336
ENSG00000069424
ENSG00000151948
ENSG00000061337
ENSG00000132932
ENSG00000115705
ENSG00000167281
ENSG00000182132
ENSG00000145536
ENSG00000182132
ENSG00000163554
ENSG00000204787
ENSG00000183715
ENSG00000157680
ENSG00000163217
ENSG00000218305
ENSG00000158473
ENSG00000163565
ENSG00000124205
ENSG00000175931
ENSG00000163141
ENSG00000066032
ENSG00000185238
ENSG00000213626
ENSG00000130226
ENSG00000122254
ENSG00000106536
ENSG00000134532
ENSG00000036448
ENSG00000198010
ENSG00000160882
ENSG00000151702
ENSG00000199017
ENSG00000181234
ENSG00000186487
ENSG00000166118
ENSG00000153822
ENSG00000163568
ENSG00000145934
ENSG00000108001
ENSG00000061337
ENSG00000089250
ENSG00000112499
ENSG00000180287
ENSG00000168907
ENSG00000171045
ENSG00000182901
ENSG00000148584
ENSG00000204290
ENSG00000137251
ENSG00000164303
ENSG00000169509
ENSG00000152766
ENSG00000185274
ENSG00000167987
ENSG00000131864
ENSG00000183117
ENSG00000156687
ENSG00000189134
ENSG00000166573
ENSG00000133019
ENSG00000264424
ENSG00000117450
ENSG00000182870
ENSG00000106341
ENSG00000111452
ENSG00000149571
ENSG00000008197
ENSG00000111262
ENSG00000164916
ENSG00000100739
ENSG00000145536
ENSG00000110844
ENSG00000170265
ENSG00000179399
ENSG00000151702
ENSG00000106341
ENSG00000120337
ENSG00000185811
ENSG00000179242
ENSG00000168356
ENSG00000112182
ENSG00000153822
ENSG00000151240
ENSG00000117528
ENSG00000078328
ENSG00000215943
ENSG00000188877
ENSG00000172150
ENSG00000163875
ENSG00000142611
ENSG00000213886
ENSG00000115607
ENSG00000212901
ENSG00000198601
ENSG00000086232
ENSG00000167281
ENSG00000132437
ENSG00000175449
ENSG00000167210
ENSG00000096088
ENSG00000158560
ENSG00000197928
ENSG00000104972
ENSG00000233295
ENSG00000077238
ENSG00000169946
ENSG00000157680
ENSG00000204687
ENSG00000159399
ENSG00000146477
ENSG00000149571
ENSG00000179314
ENSG00000182871
ENSG00000158488
ENSG00000073754
ENSG00000221932
ENSG00000157680
ENSG00000183166
ENSG00000132704
ENSG00000049283
ENSG00000157554
ENSG00000214944
ENSG00000146477
ENSG00000115414
ENSG00000077549
ENSG00000198010
ENSG00000183715
ENSG00000158941
ENSG00000213886
ENSG00000172020
ENSG00000279111
ENSG00000149557
ENSG00000039139
ENSG00000198010
ENSG00000180068
ENSG00000179930
ENSG00000204688
ENSG00000159455
ENSG00000132693
ENSG00000146592
ENSG00000006453
ENSG00000166501
ENSG00000174600
ENSG00000198010
ENSG00000183032
ENSG00000115310
ENSG00000182667
ENSG00000134954
ENSG00000110092
ENSG00000198104
ENSG00000169877
ENSG00000175029
ENSG00000066827
ENSG00000110427
ENSG00000162849
ENSG00000123700
ENSG00000036448
ENSG00000203784
ENSG00000198216
ENSG00000108684
ENSG00000181939
ENSG00000188580
ENSG00000197177
ENSG00000111452
ENSG00000115339
ENSG00000066032
ENSG00000182667
ENSG00000143631
ENSG00000123700
ENSG00000169946
ENSG00000181072
ENSG00000142611
ENSG00000183117
ENSG00000225725
ENSG00000164691
ENSG00000180875
ENSG00000185420
ENSG00000172554
ENSG00000173627
ENSG00000172023
ENSG00000158485
ENSG00000121594
ENSG00000141946
ENSG00000196376
ENSG00000170390
ENSG00000204687
ENSG00000048740
ENSG00000153822
ENSG00000182667
ENSG00000151952
ENSG00000072080
ENSG00000183570
ENSG00000006788
ENSG00000081148
ENSG00000072201
ENSG00000207722
ENSG00000231672
ENSG00000183722
ENSG00000163565
ENSG00000162946
ENSG00000154553
ENSG00000151276
ENSG00000187775
ENSG00000060709
ENSG00000239961
ENSG00000185652
ENSG00000147434
ENSG00000188859
ENSG00000106123
ENSG00000145819
ENSG00000164619
ENSG00000188558
ENSG00000182667
ENSG00000163430
ENSG00000087116
ENSG00000119801
ENSG00000075043
ENSG00000183908
ENSG00000076554
ENSG00000117143
ENSG00000151952
ENSG00000122085
ENSG00000198889
ENSG00000106034
ENSG00000119771
ENSG00000150457
ENSG00000148842
ENSG00000158467
ENSG00000156515
ENSG00000177354
ENSG00000213886
ENSG00000123411
ENSG00000171847
ENSG00000106066
ENSG00000115607
ENSG00000149571
ENSG00000060709
ENSG00000182591
ENSG00000106018
ENSG00000149571
ENSG00000155816
ENSG00000185442
ENSG00000183117
ENSG00000153822
ENSG00000123843
ENSG00000155816
ENSG00000007174
ENSG00000148468
ENSG00000139926
ENSG00000197125
ENSG00000196171
ENSG00000215545
ENSG00000185737
ENSG00000141556
ENSG00000003987
ENSG00000095587
ENSG00000087116
ENSG00000060709
ENSG00000198626
ENSG00000078328
ENSG00000184588
ENSG00000151067
ENSG00000186487
ENSG00000005513
ENSG00000147642
ENSG00000146221
ENSG00000088926
ENSG00000230457
ENSG00000068985
ENSG00000119125
ENSG00000155495
ENSG00000173320
ENSG00000198975
ENSG00000273079
ENSG00000021461
ENSG00000155093
ENSG00000143641
ENSG00000179314
ENSG00000181804
ENSG00000111452
ENSG00000171643
ENSG00000036448
ENSG00000113262
ENSG00000178187
ENSG00000048740
ENSG00000143341
ENSG00000117586
ENSG00000123427
ENSG00000206072
ENSG00000075275
ENSG00000065809
ENSG00000064218
ENSG00000170965
ENSG00000183379
ENSG00000170153
ENSG00000183117
ENSG00000204687
ENSG00000132639
ENSG00000020577
ENSG00000151033
ENSG00000158481
ENSG00000186431
ENSG00000182667
ENSG00000182132
ENSG00000196859
ENSG00000206579
ENSG00000187123
ENSG00000084444
ENSG00000179242
ENSG00000206053
ENSG00000114405
ENSG00000183779
ENSG00000108001
ENSG00000143653
ENSG00000182606
ENSG00000155093
ENSG00000134871
ENSG00000148468
ENSG00000136546
ENSG00000112499
ENSG00000186838
ENSG00000129993
ENSG00000106341
ENSG00000105737
ENSG00000173890
ENSG00000183454
ENSG00000138771
ENSG00000149571
ENSG00000124900
ENSG00000154822
ENSG00000173320
ENSG00000048740
ENSG00000106128
ENSG00000101307
ENSG00000166833
ENSG00000156675
ENSG00000179172
ENSG00000078328
ENSG00000151577
ENSG00000176840
ENSG00000142611
ENSG00000186487
ENSG00000099139
ENSG00000169224
ENSG00000053254
ENSG00000183715
ENSG00000221957
ENSG00000148123
ENSG00000203784
ENSG00000204695
ENSG00000158481
ENSG00000136237
ENSG00000139971
ENSG00000072080
ENSG00000226496
ENSG00000036448
ENSG00000185345
ENSG00000100647
ENSG00000130226
ENSG00000128886
ENSG00000136732
ENSG00000186051
ENSG00000065675
ENSG00000198010
ENSG00000185274
ENSG00000078549
ENSG00000133019
ENSG00000101203
ENSG00000153822
ENSG00000065675
ENSG00000048740
ENSG00000128536
ENSG00000186297
ENSG00000105894
ENSG00000172554
ENSG00000176136
ENSG00000155093
ENSG00000204694
ENSG00000006116
ENSG00000022567
ENSG00000076554
ENSG00000139973
ENSG00000181374
ENSG00000204248
ENSG00000198010
ENSG00000061455
ENSG00000175344
ENSG00000157103
ENSG00000155093
ENSG00000084674
ENSG00000197915
ENSG00000147408
ENSG00000142173
ENSG00000103978
ENSG00000166979
ENSG00000142698
ENSG00000155970
ENSG00000169021
ENSG00000163518
ENSG00000205060
ENSG00000151224
ENSG00000122870
ENSG00000139364
ENSG00000213401
ENSG00000280090
ENSG00000105894
ENSG00000151702
ENSG00000124942
ENSG00000111452
ENSG00000168575
ENSG00000114796
ENSG00000166833
ENSG00000136040
ENSG00000112499
ENSG00000206474
ENSG00000182901
ENSG00000188511
ENSG00000112530
ENSG00000204033
ENSG00000026652
ENSG00000156574
ENSG00000179242
ENSG00000108001
ENSG00000124788
ENSG00000158481
ENSG00000114737
ENSG00000022556
ENSG00000171014
ENSG00000151079
ENSG00000111452
ENSG00000118322
ENSG00000182771
ENSG00000091986
ENSG00000075043
ENSG00000181234
ENSG00000206579
ENSG00000125633
ENSG00000260880
ENSG00000121440
ENSG00000162777
ENSG00000157570
ENSG00000180068
ENSG00000164241
ENSG00000173320
ENSG00000235750
ENSG00000106070
ENSG00000279486
ENSG00000203663
ENSG00000175344
ENSG00000154553
ENSG00000048740
ENSG00000066032
ENSG00000207815
ENSG00000108700
ENSG00000160182
ENSG00000087116
ENSG00000155093
ENSG00000115718
ENSG00000204983
ENSG00000158125
ENSG00000066032
ENSG00000183831
ENSG00000221630
ENSG00000196730
ENSG00000145192
ENSG00000172554
ENSG00000116726
ENSG00000198010
ENSG00000177889
ENSG00000084674
ENSG00000183579
ENSG00000121446
ENSG00000129993
ENSG00000059377
ENSG00000006788
ENSG00000103653
ENSG00000254521
ENSG00000164292
ENSG00000145934
ENSG00000186487
ENSG00000183098
ENSG00000079102
ENSG00000087116
ENSG00000278889
ENSG00000156687
ENSG00000112541
ENSG00000103599
ENSG00000147642
ENSG00000089169
ENSG00000143631
ENSG00000198597
ENSG00000213949
ENSG00000145536
ENSG00000259073
ENSG00000036448
ENSG00000087116
ENSG00000079102
ENSG00000036448
ENSG00000174502
ENSG00000140443
ENSG00000185008
ENSG00000136040
ENSG00000053524
ENSG00000128165
ENSG00000142319
ENSG00000163527
ENSG00000170430
ENSG00000154127
ENSG00000153944
ENSG00000221866
ENSG00000086300
ENSG00000114279
ENSG00000007237
ENSG00000146776
ENSG00000125845
ENSG00000171847
ENSG00000104722
ENSG00000169618
ENSG00000078328
ENSG00000182667
ENSG00000142611
ENSG00000107611
ENSG00000156675
ENSG00000155093
ENSG00000182326
ENSG00000203661
ENSG00000178358
ENSG00000078114
ENSG00000182667
ENSG00000117501
ENSG00000153162
ENSG00000198648
ENSG00000197870
ENSG00000181072
ENSG00000203805
ENSG00000142611
ENSG00000189181
ENSG00000198010
ENSG00000103194
ENSG00000151948
ENSG00000198838
ENSG00000173320
ENSG00000130226
ENSG00000155886
ENSG00000036448
ENSG00000230457
ENSG00000197125
ENSG00000110092
ENSG00000122254
ENSG00000086300
ENSG00000069424
ENSG00000182783
ENSG00000188730
ENSG00000177233
ENSG00000185811
ENSG00000142611
ENSG00000155816
ENSG00000084674
ENSG00000047648
ENSG00000128536
ENSG00000117152
ENSG00000118004
ENSG00000183117
ENSG00000177535
ENSG00000080031
ENSG00000185345
ENSG00000198010
ENSG00000130226
ENSG00000264424
ENSG00000155093
ENSG00000048740
ENSG00000146592
ENSG00000146469
ENSG00000020426
ENSG00000151208
ENSG00000062716
ENSG00000101680
ENSG00000186487
ENSG00000106536
ENSG00000086300
ENSG00000091136
ENSG00000145934
ENSG00000115590
ENSG00000111452
ENSG00000168356
ENSG00000182901
ENSG00000075275
ENSG00000116996
ENSG00000177535
ENSG00000147174
ENSG00000181234
ENSG00000149256
ENSG00000127124
ENSG00000196132
ENSG00000157445
ENSG00000133019
ENSG00000197213
ENSG00000176895
ENSG00000158019
ENSG00000182901
ENSG00000112902
ENSG00000198982
ENSG00000259571
ENSG00000149948
ENSG00000058668
ENSG00000119771
ENSG00000198846
ENSG00000182854
ENSG00000258701
ENSG00000151952
ENSG00000140945
ENSG00000142611
ENSG00000142227
ENSG00000101307
ENSG00000078328
ENSG00000109047
ENSG00000023171
ENSG00000206474
ENSG00000053108
ENSG00000075035
ENSG00000224586
ENSG00000198839
ENSG00000144366
ENSG00000182134
ENSG00000151704
ENSG00000183570
ENSG00000185518
ENSG00000163993
ENSG00000121380
ENSG00000167889
ENSG00000185313
ENSG00000181722
ENSG00000151360
ENSG00000048740
ENSG00000196074
ENSG00000149571
ENSG00000116132
ENSG00000105339
ENSG00000149571
ENSG00000111452
ENSG00000167359
ENSG00000157224
ENSG00000137502
ENSG00000151240
ENSG00000153250
ENSG00000112182
ENSG00000176769
ENSG00000176495
ENSG00000090376
ENSG00000197125
ENSG00000179869
ENSG00000154493
ENSG00000142611
ENSG00000166086
ENSG00000133256
ENSG00000151348
ENSG00000280650
ENSG00000179314
ENSG00000143631
ENSG00000049323
ENSG00000158477
ENSG00000142611
ENSG00000170027
ENSG00000146592
ENSG00000036828
ENSG00000095777
ENSG00000183117
ENSG00000203784
ENSG00000145536
ENSG00000186591
ENSG00000163534
ENSG00000221818
ENSG00000187123
ENSG00000189067
ENSG00000124140
ENSG00000132446
ENSG00000105810
ENSG00000111452
ENSG00000142611
ENSG00000109339
ENSG00000187908
ENSG00000204248
ENSG00000141540
ENSG00000182667
ENSG00000142611
ENSG00000140968
ENSG00000206579
ENSG00000077498
ENSG00000154553
ENSG00000143341
ENSG00000205213
ENSG00000101493
ENSG00000164330
ENSG00000023171
ENSG00000188124
ENSG00000130226
ENSG00000164465
ENSG00000182667
ENSG00000143954
ENSG00000175048
ENSG00000160856
ENSG00000187164
ENSG00000170579
ENSG00000198104
ENSG00000066032
ENSG00000278540
ENSG00000144406
ENSG00000155093
ENSG00000081026
ENSG00000060709
ENSG00000204248
ENSG00000165606
ENSG00000149256
ENSG00000196074
ENSG00000157916
ENSG00000169933
ENSG00000176566
ENSG00000107614
ENSG00000154127
ENSG00000132704
ENSG00000254087
ENSG00000157985
ENSG00000198010
ENSG00000159527
ENSG00000156687
ENSG00000215545
ENSG00000078328
ENSG00000149571
ENSG00000106034
ENSG00000159450
ENSG00000180785
ENSG00000048740
ENSG00000149256
ENSG00000112280
ENSG00000186487
ENSG00000153294
ENSG00000183715
ENSG00000170430
ENSG00000114744
